,index,Epl.,Kap.,Tit.,Ist 2023,Zweckbestimmung,id,id_nlp_help,id_nlp
898,1597,7,19,51802,23886856.15,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,518020719,51802071923887,fünfeinsachtnullzweinullsiebeneinsneunzweidreiachtachtsieben  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement
899,4498,17,11,43257,23741147.17,Versorgungsbezüge,432571711,43257171123741,vierdreizweifünfsiebeneinssiebeneinseinszweidreisiebenviereins  Versorgungsbezüge
900,3668,14,4,55105,23675000.0,Beitrag zum deutsch- französischen Forschungsinstitut St. Louis (ISL),551051404,55105140423675,fünffünfeinsnullfünfeinsviernullvierzweidreisechssiebenfünf  Beitrag zum deutsch- französischen Forschungsinstitut St. Louis (ISL)
901,249,4,12,42801,23634403.36,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428010412,42801041223634,vierzweiachtnulleinsnullviereinszweizweidreisechsdreivier  Entgelte der Arbeitnehmerinnen und Arbeitnehmer
902,3321,12,18,12401,23625616.3,"Einnahmen aus Vermietung, Verpachtung und Nutzung",124011218,12401121823626,"einszweiviernulleinseinszweieinsachtzweidreisechszweisechs  Einnahmen aus Vermietung, Verpachtung und Nutzung"
903,3663,14,4,28101,23604397.01,"Einnahmen aus der Erstattung von wehrtechnischen und sonstigen militärischen Forschungs-, Entwicklungs- und Erprobungskosten",281011404,28101140423604,"zweiachteinsnulleinseinsviernullvierzweidreisechsnullvier  Einnahmen aus der Erstattung von wehrtechnischen und sonstigen militärischen Forschungs-, Entwicklungs- und Erprobungskosten"
904,3801,14,11,45202,23603739.97,Unfallversicherung Bund und Bahn,452021411,45202141123604,vierfünfzweinullzweieinsviereinseinszweidreisechsnullvier  Unfallversicherung Bund und Bahn
905,1433,7,11,44657,23602864.12,Beihilfen aufgrund der Beihilfevorschriften,446570711,44657071123603,vierviersechsfünfsiebennullsiebeneinseinszweidreisechsnulldrei  Beihilfen aufgrund der Beihilfevorschriften
906,4190,16,1,68602,23470196.71,Förderung der künstlichen Intelligenz,686021601,68602160123470,sechsachtsechsnullzweieinssechsnulleinszweidreiviersiebennull  Förderung der künstlichen Intelligenz
907,4481,17,3,89323,23389148.16,"Bundesprogramm zur Förderung von Innovationen im Hilfesystem zur Unterstützung gewaltbetroffener Frauen mit ihren Kindern - Bau, Modernisierung und Sanierung",893231703,89323170323389,"achtneundreizweidreieinssiebennulldreizweidreidreiachtneun  Bundesprogramm zur Förderung von Innovationen im Hilfesystem zur Unterstützung gewaltbetroffener Frauen mit ihren Kindern - Bau, Modernisierung und Sanierung"
908,2667,11,6,68731,23305596.96,Beiträge an internationale Organisationen,687311106,68731110623306,sechsachtsiebendreieinseinseinsnullsechszweidreidreinullsechs  Beiträge an internationale Organisationen
909,4199,16,1,89201,23282410.56,Investitionen zur Verminderung von Umweltbelastungen,892011601,89201160123282,achtneunzweinulleinseinssechsnulleinszweidreizweiachtzwei  Investitionen zur Verminderung von Umweltbelastungen
910,4770,23,4,68702,23152748.5,"Zahlungen an die Asiatische Entwicklungsbank, an den Asiatischen Entwicklungsfonds sowie an den Sonderfonds für Technische Hilfe",687022304,68702230423153,"sechsachtsiebennullzweizweidreinullvierzweidreieinsfünfdrei  Zahlungen an die Asiatische Entwicklungsbank, an den Asiatischen Entwicklungsfonds sowie an den Sonderfonds für Technische Hilfe"
911,4476,17,3,68426,23140613.19,Zuschüsse und Leistungen für laufende Zwecke an Träger und für Aufgaben der Gleichstellungspolitik,684261703,68426170323141,sechsachtvierzweisechseinssiebennulldreizweidreieinsviereins  Zuschüsse und Leistungen für laufende Zwecke an Träger und für Aufgaben der Gleichstellungspolitik
912,4475,17,3,68425,23006317.52,"Zuschüsse und Leistungen für laufende Zwecke an Träger und für Aufgaben der Politik für ältere, einsame und pflegende Menschen, des Palliativ- und Hospizbereichs sowie des demografischen Wandels",684251703,68425170323006,"sechsachtvierzweifünfeinssiebennulldreizweidreinullnullsechs  Zuschüsse und Leistungen für laufende Zwecke an Träger und für Aufgaben der Politik für ältere, einsame und pflegende Menschen, des Palliativ- und Hospizbereichs sowie des demografischen Wandels"
913,4472,17,3,68421,22973254.1,Zuschüsse und Leistungen für laufende Zwecke an Träger und für Aufgaben der Familienpolitik,684211703,68421170322973,sechsachtvierzweieinseinssiebennulldreizweizweineunsiebendrei  Zuschüsse und Leistungen für laufende Zwecke an Träger und für Aufgaben der Familienpolitik
914,2282,10,4,67141,22937437.6,Erstattung der Kosten für die zivile Notfallreserve und die Bundesreserve Getreide an die Bundesanstalt für Landwirtschaft und Ernährung (BLE),671411004,67141100422937,sechssiebeneinsviereinseinsnullnullvierzweizweineundreisieben  Erstattung der Kosten für die zivile Notfallreserve und die Bundesreserve Getreide an die Bundesanstalt für Landwirtschaft und Ernährung (BLE)
915,2290,10,5,89311,22883275.92,"Zuschüsse zur Förderung von Forschungs-, Entwicklungs- und Demonstrationsvorhaben im Bereich der nachwachsenden Rohstoffe (Investitionen)",893111005,89311100522883,"achtneundreieinseinseinsnullnullfünfzweizweiachtachtdrei  Zuschüsse zur Förderung von Forschungs-, Entwicklungs- und Demonstrationsvorhaben im Bereich der nachwachsenden Rohstoffe (Investitionen)"
916,1746,8,13,26101,22848064.01,Erstattungen von Verwaltungsausgaben aus dem Inland,261010813,26101081322848,zweisechseinsnulleinsnullachteinsdreizweizweiachtvieracht  Erstattungen von Verwaltungsausgaben aus dem Inland
917,1838,9,1,89210,22783812.95,Innovativer Schiffbau sichert wettbewerbsfähige Arbeitsplätze,892100901,89210090122784,achtneunzweieinsnullnullneunnulleinszweizweisiebenachtvier  Innovativer Schiffbau sichert wettbewerbsfähige Arbeitsplätze
918,322,4,32,54203,22756837.74,Ressortübergreifende Kommunikation und Koordinierung,542030432,54203043222757,fünfvierzweinulldreinullvierdreizweizweizweisiebenfünfsieben  Ressortübergreifende Kommunikation und Koordinierung
919,673,5,12,51921,22678172.88,Unterhaltung der Grundstücke und baulichen Anlagen,519210512,51921051222678,fünfeinsneunzweieinsnullfünfeinszweizweizweisechssiebenacht  Unterhaltung der Grundstücke und baulichen Anlagen
920,2978,12,3,51101,22659456.57,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511011203,51101120322659,"fünfeinseinsnulleinseinszweinulldreizweizweisechsfünfneun  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung"
921,3091,12,10,68313,22612085.61,Förderprogramm Motoren und Modernisierung für die Binnenschifffahrt,683131210,68313121022612,sechsachtdreieinsdreieinszweieinsnullzweizweisechseinszwei  Förderprogramm Motoren und Modernisierung für die Binnenschifffahrt
922,2687,11,7,68411,22580086.7,Denkfabrik Digitale Arbeitsgesellschaft,684111107,68411110722580,sechsachtviereinseinseinseinsnullsiebenzweizweifünfachtnull  Denkfabrik Digitale Arbeitsgesellschaft
923,2266,10,3,88297,22579451.35,Bundesanteil zur Finanzierung des Sonderahmenplans für Maßnahmen des Ökolandbaus und der Biologischen Vielfalt (Investitionen),882971003,88297100322579,achtachtzweineunsiebeneinsnullnulldreizweizweifünfsiebenneun  Bundesanteil zur Finanzierung des Sonderahmenplans für Maßnahmen des Ökolandbaus und der Biologischen Vielfalt (Investitionen)
924,1914,9,4,68703,22528178.83,Beiträge an internationale Organisationen mit Sitz im Ausland,687030904,68703090422528,sechsachtsiebennulldreinullneunnullvierzweizweifünfzweiacht  Beiträge an internationale Organisationen mit Sitz im Ausland
925,3852,14,13,52501,22484184.02,Aus- und Fortbildung,525011413,52501141322484,fünfzweifünfnulleinseinsviereinsdreizweizweivierachtvier  Aus- und Fortbildung
926,1761,8,13,51801,22429433.61,Mieten und Pachten,518010813,51801081322429,fünfeinsachtnulleinsnullachteinsdreizweizweivierzweineun  Mieten und Pachten
927,2920,12,1,82141,22343627.42,Grunderwerb für Um- und Ausbau einschl. Lärmschutzmaßnahmen (Bundesstraßen),821411201,82141120122344,achtzweieinsviereinseinszweinulleinszweizweidreiviervier  Grunderwerb für Um- und Ausbau einschl. Lärmschutzmaßnahmen (Bundesstraßen)
928,571,5,4,68713,22338920.34,Ausbau der Zusammenarbeit mit der Zivilgesellschaft in den Ländern der östlichen Partnerschaft und Russland,687130504,68713050422339,sechsachtsiebeneinsdreinullfünfnullvierzweizweidreidreineun  Ausbau der Zusammenarbeit mit der Zivilgesellschaft in den Ländern der östlichen Partnerschaft und Russland
929,1866,9,2,68605,22333319.85,Fachkräftesicherung für kleine und mittlere Unternehmen,686050902,68605090222333,sechsachtsechsnullfünfnullneunnullzweizweizweidreidreidrei  Fachkräftesicherung für kleine und mittlere Unternehmen
930,430,4,52,89491,22330000.0,"Zuschuss für Investitionen der Rundfunkanstalt ""Deutsche Welle""",894910452,89491045222330,"achtneunvierneuneinsnullvierfünfzweizweizweidreidreinull  Zuschuss für Investitionen der Rundfunkanstalt ""Deutsche Welle"""
931,2275,10,4,66101,22300000.0,Finanzierung von Krediten für EU-Marktordnungsmaßnahmen und Maßnahmen der Notfallvorsorge,661011004,66101100422300,sechssechseinsnulleinseinsnullnullvierzweizweidreinullnull  Finanzierung von Krediten für EU-Marktordnungsmaßnahmen und Maßnahmen der Notfallvorsorge
932,3153,12,12,51802,22208270.54,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,518021212,51802121222208,fünfeinsachtnullzweieinszweieinszweizweizweizweinullacht  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement
933,4541,17,13,67101,22205098.39,"Kosten der Durchführung von Seminaren in den staatlichen Bildungszentren, die in Zusammenarbeit mit Vertragspartnern betrieben werden",671011713,67101171322205,"sechssiebeneinsnulleinseinssiebeneinsdreizweizweizweinullfünf  Kosten der Durchführung von Seminaren in den staatlichen Bildungszentren, die in Zusammenarbeit mit Vertragspartnern betrieben werden"
934,116,2,12,51801,22144075.96,Mieten und Pachten,518010212,51801021222144,fünfeinsachtnulleinsnullzweieinszweizweizweieinsviervier  Mieten und Pachten
935,4794,23,11,43257,22094590.16,Versorgungsbezüge,432572311,43257231122095,vierdreizweifünfsiebenzweidreieinseinszweizweinullneunfünf  Versorgungsbezüge
936,3470,12,20,81202,22007021.94,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812021220,81202122022007,"achteinszweinullzweieinszweizweinullzweizweinullnullsieben  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik"
937,4226,16,5,63201,21999027.53,Erstattung von Zweckausgaben der Länder beim Vollzug des Strahlenschutzgesetzes,632011605,63201160521999,sechsdreizweinulleinseinssechsnullfünfzweieinsneunneunneun  Erstattung von Zweckausgaben der Länder beim Vollzug des Strahlenschutzgesetzes
938,5157,32,8,14101,21968239.44,Einnahmen aus der Inanspruchnahme von Gewährleistungen aus dem Inland,141013208,14101320821968,einsviereinsnulleinsdreizweinullachtzweieinsneunsechsacht  Einnahmen aus der Inanspruchnahme von Gewährleistungen aus dem Inland
939,4036,15,15,11101,21785624.04,"Gebühren, sonstige Entgelte",111011515,11101151521786,"einseinseinsnulleinseinsfünfeinsfünfzweieinssiebenachtsechs  Gebühren, sonstige Entgelte"
940,3800,14,11,44301,21734858.76,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,443011411,44301141121735,viervierdreinulleinseinsviereinseinszweieinssiebendreifünf  Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften
941,4775,23,5,68603,21734199.12,Vorbereitung und Ausbildung von Personal für eine Tätigkeit auf dem Gebiet der entwicklungspolitischen Zusammenarbeit,686032305,68603230521734,sechsachtsechsnulldreizweidreinullfünfzweieinssiebendreivier  Vorbereitung und Ausbildung von Personal für eine Tätigkeit auf dem Gebiet der entwicklungspolitischen Zusammenarbeit
942,2366,10,11,54501,21734032.41,"Konferenzen, Tagungen, Messen und Ausstellungen",545011011,54501101121734,"fünfvierfünfnulleinseinsnulleinseinszweieinssiebendreivier  Konferenzen, Tagungen, Messen und Ausstellungen"
943,2614,11,3,63601,21687013.71,Erstattungen an Krankenkassen nach §§ 19 und 20 des Bundesversorgungsgesetzes und an andere öffentlich-rechtliche Leistungsträger,636011103,63601110321687,sechsdreisechsnulleinseinseinsnulldreizweieinssechsachtsieben  Erstattungen an Krankenkassen nach §§ 19 und 20 des Bundesversorgungsgesetzes und an andere öffentlich-rechtliche Leistungsträger
944,1859,9,2,11989,21655250.46,Vermischte Einnahmen,119890902,11989090221655,einseinsneunachtneunnullneunnullzweizweieinssechsfünffünf  Vermischte Einnahmen
945,2307,10,5,68662,21636227.11,"Künstliche Intelligenz im Bereich Ernährung, Landwirtschaft und gesundheitlicher Verbraucherschutz",686621005,68662100521636,"sechsachtsechssechszweieinsnullnullfünfzweieinssechsdreisechs  Künstliche Intelligenz im Bereich Ernährung, Landwirtschaft und gesundheitlicher Verbraucherschutz"
946,2004,9,13,54741,21515298.84,Nicht aufteilbare sächliche Verwaltungsausgaben,547410913,54741091321515,fünfviersiebenviereinsnullneuneinsdreizweieinsfünfeinsfünf  Nicht aufteilbare sächliche Verwaltungsausgaben
947,2002,9,13,42749,21368591.9,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427490913,42749091321369,"vierzweisiebenvierneunnullneuneinsdreizweieinsdreisechsneun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige"
948,881,6,10,81111,21264781.23,Erwerb von Fahrzeugen,811110610,81111061021265,achteinseinseinseinsnullsechseinsnullzweieinszweisechsfünf  Erwerb von Fahrzeugen
949,4264,16,12,51802,21261318.8,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,518021612,51802161221261,fünfeinsachtnullzweieinssechseinszweizweieinszweisechseins  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement
950,3731,14,8,12401,21252263.32,"Einnahmen aus Vermietung, Verpachtung und Nutzung",124011408,12401140821252,"einszweiviernulleinseinsviernullachtzweieinszweifünfzwei  Einnahmen aus Vermietung, Verpachtung und Nutzung"
951,778,6,1,68422,21215000.0,Projektförderung für Sporteinrichtungen,684220601,68422060121215,sechsachtvierzweizweinullsechsnulleinszweieinszweieinsfünf  Projektförderung für Sporteinrichtungen
952,1640,8,1,68531,21169937.77,Folgeaufgaben der Wiedergutmachung,685310801,68531080121170,sechsachtfünfdreieinsnullachtnulleinszweieinseinssiebennull  Folgeaufgaben der Wiedergutmachung
953,4485,17,10,68404,21115805.0,Zuschüsse an die Wohlfahrtsverbände für die Durchführung zentraler und internationaler Aufgaben einschließlich bundeszentraler Fortbildung,684041710,68404171021116,sechsachtviernullviereinssiebeneinsnullzweieinseinseinssechs  Zuschüsse an die Wohlfahrtsverbände für die Durchführung zentraler und internationaler Aufgaben einschließlich bundeszentraler Fortbildung
954,1952,9,11,44101,21083519.9,Beihilfen aufgrund der Beihilfevorschriften,441010911,44101091121084,vierviereinsnulleinsnullneuneinseinszweieinsnullachtvier  Beihilfen aufgrund der Beihilfevorschriften
955,1208,6,25,81223,21026933.92,Erwerb von Kontrollgerät für Luftsicherheit,812230625,81223062521027,achteinszweizweidreinullsechszweifünfzweieinsnullzweisieben  Erwerb von Kontrollgerät für Luftsicherheit
956,2007,9,13,42709,21014830.08,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427090913,42709091321015,"vierzweisiebennullneunnullneuneinsdreizweieinsnulleinsfünf  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige"
957,938,6,12,81202,20990833.69,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812020612,81202061220991,"achteinszweinullzweinullsechseinszweizweinullneunneuneins  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik"
958,432,4,52,42201,20981193.29,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422010452,42201045220981,vierzweizweinulleinsnullvierfünfzweizweinullneunachteins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten
959,1272,6,28,42801,20938744.2,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428010628,42801062820939,vierzweiachtnulleinsnullsechszweiachtzweinullneundreineun  Entgelte der Arbeitnehmerinnen und Arbeitnehmer
960,4923,25,12,42201,20903853.1,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422012512,42201251220904,vierzweizweinulleinszweifünfeinszweizweinullneunnullvier  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten
961,4341,16,14,42801,20876084.32,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428011614,42801161420876,vierzweiachtnulleinseinssechseinsvierzweinullachtsiebensechs  Entgelte der Arbeitnehmerinnen und Arbeitnehmer
