,index,Epl.,Kap.,Tit.,Ist 2023,Zweckbestimmung,2023 id,id_nlp_help,id_nlp,2023 Zweck,id
1395,3125,12,10,89114,8964000.0,Baukostenzuschüsse für Investitionen in die Schienenwege der Eisenbahnen des Bundes für Maßnahmen außerhalb des Bedarfsplans gemäß Anlage 4 Investitionsgesetz Kohleregionen - InvKG,891141210,8911412108964,achtneuneinseinsviereinszweieinsnullachtneunsechsvier  Baukostenzuschüsse für Investitionen in die Schienenwege der Eisenbahnen des Bundes für Maßnahmen außerhalb des Bedarfsplans gemäß Anlage 4 Investitionsgesetz Kohleregionen - InvKG,Baukostenzuschüsse für Investitionen in die Schienenwege der Eisenbahnen des Bundes für Maßnahmen außerhalb des Bedarfsplans gemäß Anlage 4 Investitionsgesetz Kohleregionen - InvKG,891141210.0
1396,4465,17,3,98103,8951816.62,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981031703,9810317038952,neunachteinsnulldreieinssiebennulldreiachtneunfünfzwei  Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981031703.0
1397,3881,15,2,68501,8939602.0,Leistungen des Bundes zur Unterstützung der durch Blutprodukte HIV-infizierten Personen,685011502,6850115028940,sechsachtfünfnulleinseinsfünfnullzweiachtneunviernull  Leistungen des Bundes zur Unterstützung der durch Blutprodukte HIV-infizierten Personen,Leistungen des Bundes zur Unterstützung der durch Blutprodukte HIV-infizierten Personen,685011502.0
1399,1469,7,12,53201,8879743.4,Aufträge und Dienstleistungen im Bereich Informationstechnik,532010712,5320107128880,fünfdreizweinulleinsnullsiebeneinszweiachtachtachtnull  Aufträge und Dienstleistungen im Bereich Informationstechnik,Aufträge und Dienstleistungen im Bereich Informationstechnik,532010712.0
1400,1937,9,10,89214,8820206.44,COVID-19-Programm Testausstattung und Vorprodukte,892140910,8921409108820,achtneunzweieinsviernullneuneinsnullachtachtzweinull  COVID-19-Programm Testausstattung und Vorprodukte,COVID-19-Programm Testausstattung und Vorprodukte,892140910.0
1401,2210,9,18,68301,8819122.37,Entschädigungen nach § 164a TKG,683010918,6830109188819,sechsachtdreinulleinsnullneuneinsachtachtachteinsneun  Entschädigungen nach § 164a TKG,Entschädigungen nach § 164a TKG,683010918.0
1403,2342,10,10,98103,8775333.33,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981031010,9810310108775,neunachteinsnulldreieinsnulleinsnullachtsiebensiebenfünf  Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981031010.0
1404,656,5,12,52511,8739796.81,Aus- und Fortbildung,525110512,5251105128740,fünfzweifünfeinseinsnullfünfeinszweiachtsiebenviernull  Aus- und Fortbildung,Aus- und Fortbildung,525110512.0
1405,4819,23,12,51701,8728034.31,"Bewirtschaftung der Grundstücke, Gebäude und Räume",517012312,5170123128728,"fünfeinssiebennulleinszweidreieinszweiachtsiebenzweiacht  Bewirtschaftung der Grundstücke, Gebäude und Räume","Bewirtschaftung der Grundstücke, Gebäude und Räume",517012312.0
1406,486,4,53,81202,8725182.97,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812020453,8120204538725,"achteinszweinullzweinullvierfünfdreiachtsiebenzweifünf  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik","Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812020453.0
1408,1831,9,1,69701,8673242.91,Ausgaben im Zusammenhang mit dem Beteiligungserwerb und der -verwaltung von CureVac,697010901,6970109018673,sechsneunsiebennulleinsnullneunnulleinsachtsechssiebendrei  Ausgaben im Zusammenhang mit dem Beteiligungserwerb und der -verwaltung von CureVac,Ausgaben im Zusammenhang mit dem Beteiligungserwerb und der -verwaltung von CureVac,697010901.0
1410,3804,14,11,52703,8663811.15,Reisen in Angelegenheiten der Personalvertretungen und der Gleichstellungsbeauftragten sowie in Vertretung der Interessen schwerbehinderter Menschen,527031411,5270314118664,fünfzweisiebennulldreieinsviereinseinsachtsechssechsvier  Reisen in Angelegenheiten der Personalvertretungen und der Gleichstellungsbeauftragten sowie in Vertretung der Interessen schwerbehinderter Menschen,Reisen in Angelegenheiten der Personalvertretungen und der Gleichstellungsbeauftragten sowie in Vertretung der Interessen schwerbehinderter Menschen,527031411.0
1411,3328,12,18,38101,8644790.99,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,381011218,3810112188645,dreiachteinsnulleinseinszweieinsachtachtsechsvierfünf  Leistungen von Bundesbehörden zur Durchführung von Aufträgen,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,381011218.0
1412,376,4,52,68417,8642750.1,Digitalisierung,684170452,6841704528643,sechsachtviereinssiebennullvierfünfzweiachtsechsvierdrei  Digitalisierung,Digitalisierung,684170452.0
1413,770,6,1,89412,8636909.7,Zuschüsse für Investitionen an öffentliche Einrichtungen zur gesellschaftspolitischen und demokratischen Bildungsarbeit,894120601,8941206018637,achtneunviereinszweinullsechsnulleinsachtsechsdreisieben  Zuschüsse für Investitionen an öffentliche Einrichtungen zur gesellschaftspolitischen und demokratischen Bildungsarbeit,Zuschüsse für Investitionen an öffentliche Einrichtungen zur gesellschaftspolitischen und demokratischen Bildungsarbeit,894120601.0
1415,270,4,13,68403,8623746.82,Maßnahmen zur Bekämpfung von Rassismus,684030413,6840304138624,sechsachtviernulldreinullviereinsdreiachtsechszweivier  Maßnahmen zur Bekämpfung von Rassismus,Maßnahmen zur Bekämpfung von Rassismus,684030413.0
1416,1484,7,13,42801,8604241.84,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428010713,4280107138604,vierzweiachtnulleinsnullsiebeneinsdreiachtsechsnullvier  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428010713.0
1417,200,3,12,42201,8576660.48,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422010312,4220103128577,vierzweizweinulleinsnulldreieinszweiachtfünfsiebensieben  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422010312.0
1418,3116,12,10,88291,8492307.24,Zuweisungen an Länder zum Bau von Radschnellwegen,882911210,8829112108492,achtachtzweineuneinseinszweieinsnullachtvierneunzwei  Zuweisungen an Länder zum Bau von Radschnellwegen,Zuweisungen an Länder zum Bau von Radschnellwegen,882911210.0
1419,901,6,11,44301,8471878.04,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,443010611,4430106118472,viervierdreinulleinsnullsechseinseinsachtviersiebenzwei  Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,443010611.0
1420,3821,14,12,52701,8411494.42,Dienstreisen,527011412,5270114128411,fünfzweisiebennulleinseinsviereinszweiachtviereinseins  Dienstreisen,Dienstreisen,527011412.0
1421,538,5,1,68743,8373056.59,"Energie-, Klima-, Umwelt- und Digitale Außenpolitik",687430501,6874305018373,"sechsachtsiebenvierdreinullfünfnulleinsachtdreisiebendrei  Energie-, Klima-, Umwelt- und Digitale Außenpolitik","Energie-, Klima-, Umwelt- und Digitale Außenpolitik",687430501.0
1424,562,5,2,68521,8293307.41,Einrichtungen zur Pflege der Auslandsbeziehungen im Forschungs- und Wissenschaftsbereich,685210502,6852105028293,sechsachtfünfzweieinsnullfünfnullzweiachtzweineundrei  Einrichtungen zur Pflege der Auslandsbeziehungen im Forschungs- und Wissenschaftsbereich,Einrichtungen zur Pflege der Auslandsbeziehungen im Forschungs- und Wissenschaftsbereich,685210502.0
1425,720,5,13,42801,8290465.53,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428010513,4280105138290,vierzweiachtnulleinsnullfünfeinsdreiachtzweineunnull  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428010513.0
1426,4112,15,16,54751,8275056.84,Nicht aufteilbare sächliche Verwaltungsausgaben,547511516,5475115168275,fünfviersiebenfünfeinseinsfünfeinssechsachtzweisiebenfünf  Nicht aufteilbare sächliche Verwaltungsausgaben,Nicht aufteilbare sächliche Verwaltungsausgaben,547511516.0
1427,2387,10,12,53202,8237531.11,Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),532021012,5320210128238,fünfdreizweinullzweieinsnulleinszweiachtzweidreiacht  Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),532021012.0
1428,2928,12,1,51121,8225280.86,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511211201,5112112018225,"fünfeinseinszweieinseinszweinulleinsachtzweizweifünf  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung","Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511211201.0
1429,302,4,31,43257,8204143.25,Versorgungsbezüge,432570431,4325704318204,vierdreizweifünfsiebennullvierdreieinsachtzweinullvier  Versorgungsbezüge,Versorgungsbezüge,432570431.0
1430,3083,12,10,89105,8192350.45,Förderung der Entwicklung von Systemen zur Hardware-Nachrüstung bei dieselbetriebenen Kraftfahrzeugen und Maschinen,891051210,8910512108192,achtneuneinsnullfünfeinszweieinsnullachteinsneunzwei  Förderung der Entwicklung von Systemen zur Hardware-Nachrüstung bei dieselbetriebenen Kraftfahrzeugen und Maschinen,Förderung der Entwicklung von Systemen zur Hardware-Nachrüstung bei dieselbetriebenen Kraftfahrzeugen und Maschinen,891051210.0
1432,3565,12,28,42201,8158707.93,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422011228,4220112288159,vierzweizweinulleinseinszweizweiachtachteinsfünfneun  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422011228.0
1433,578,5,4,68792,8155174.67,Förderung von Projekten zur Holocaust-Erinnerung,687920504,6879205048155,sechsachtsiebenneunzweinullfünfnullvierachteinsfünffünf  Förderung von Projekten zur Holocaust-Erinnerung,Förderung von Projekten zur Holocaust-Erinnerung,687920504.0
1434,1801,8,16,38103,8142186.4,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,381030816,3810308168142,dreiachteinsnulldreinullachteinssechsachteinsvierzwei  Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,381030816.0
1435,4184,16,1,53202,8124915.14,Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),532021601,5320216018125,fünfdreizweinullzweieinssechsnulleinsachteinszweifünf  Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),532021601.0
1436,1583,7,18,53201,8124517.6,Aufträge und Dienstleistungen im Bereich Informationstechnik,532010718,5320107188125,fünfdreizweinulleinsnullsiebeneinsachtachteinszweifünf  Aufträge und Dienstleistungen im Bereich Informationstechnik,Aufträge und Dienstleistungen im Bereich Informationstechnik,532010718.0
1437,537,5,1,68740,8091569.62,Maßnahmen der regionalen Zusammenarbeit,687400501,6874005018092,sechsachtsiebenviernullnullfünfnulleinsachtnullneunzwei  Maßnahmen der regionalen Zusammenarbeit,Maßnahmen der regionalen Zusammenarbeit,687400501.0
1439,3175,12,12,81202,8084128.37,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812021212,8120212128084,"achteinszweinullzweieinszweieinszweiachtnullachtvier  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik","Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812021212.0
1440,1769,8,13,71101,8066541.6,"Kleine Neu-, Um- und Erweiterungsbauten",711010813,7110108138067,"siebeneinseinsnulleinsnullachteinsdreiachtnullsechssieben  Kleine Neu-, Um- und Erweiterungsbauten","Kleine Neu-, Um- und Erweiterungsbauten",711010813.0
1442,1008,6,15,81202,8047435.12,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812020615,8120206158047,"achteinszweinullzweinullsechseinsfünfachtnullviersieben  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik","Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812020615.0
1444,1947,9,11,43457,8015405.12,Zuführung an die Versorgungsrücklage,434570911,4345709118015,vierdreivierfünfsiebennullneuneinseinsachtnulleinsfünf  Zuführung an die Versorgungsrücklage,Zuführung an die Versorgungsrücklage,434570911.0
1445,2249,10,2,68405,8000861.08,Maßnahmen zur Förderung ausgewogener Ernährung,684051002,6840510028001,sechsachtviernullfünfeinsnullnullzweiachtnullnulleins  Maßnahmen zur Förderung ausgewogener Ernährung,Maßnahmen zur Förderung ausgewogener Ernährung,684051002.0
1446,3378,12,19,38101,7985901.39,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,381011219,3810112197986,dreiachteinsnulleinseinszweieinsneunsiebenneunachtsechs  Leistungen von Bundesbehörden zur Durchführung von Aufträgen,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,381011219.0
1447,4138,15,17,11999,7984057.84,Vermischte Einnahmen,119991517,1199915177984,einseinsneunneunneuneinsfünfeinssiebensiebenneunachtvier  Vermischte Einnahmen,Vermischte Einnahmen,119991517.0
1448,4274,16,12,51701,7982825.06,"Bewirtschaftung der Grundstücke, Gebäude und Räume",517011612,5170116127983,"fünfeinssiebennulleinseinssechseinszweisiebenneunachtdrei  Bewirtschaftung der Grundstücke, Gebäude und Räume","Bewirtschaftung der Grundstücke, Gebäude und Räume",517011612.0
1449,1155,6,24,27201,7944926.5,Zuschüsse der Europäischen Union,272010624,2720106247945,zweisiebenzweinulleinsnullsechszweiviersiebenneunvierfünf  Zuschüsse der Europäischen Union,Zuschüsse der Europäischen Union,272010624.0
1451,4022,15,13,42801,7905845.87,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428011513,4280115137906,vierzweiachtnulleinseinsfünfeinsdreisiebenneunnullsechs  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428011513.0
1452,435,4,52,42801,7888729.87,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428010452,4280104527889,vierzweiachtnulleinsnullvierfünfzweisiebenachtachtneun  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428010452.0
1453,3138,12,11,63257,7862826.11,Erstattungen des Bundes für Versorgungslasten,632571211,6325712117863,sechsdreizweifünfsiebeneinszweieinseinssiebenachtsechsdrei  Erstattungen des Bundes für Versorgungslasten,Erstattungen des Bundes für Versorgungslasten,632571211.0
1454,2982,12,3,52103,7857163.63,Unterhaltung und Betrieb des Kommunikationsnetzes der Wasserstraßen- und Schifffahrtsverwaltung,521031203,5210312037857,fünfzweieinsnulldreieinszweinulldreisiebenachtfünfsieben  Unterhaltung und Betrieb des Kommunikationsnetzes der Wasserstraßen- und Schifffahrtsverwaltung,Unterhaltung und Betrieb des Kommunikationsnetzes der Wasserstraßen- und Schifffahrtsverwaltung,521031203.0
1456,1606,7,19,51701,7832152.35,"Bewirtschaftung der Grundstücke, Gebäude und Räume",517010719,5170107197832,"fünfeinssiebennulleinsnullsiebeneinsneunsiebenachtdreizwei  Bewirtschaftung der Grundstücke, Gebäude und Räume","Bewirtschaftung der Grundstücke, Gebäude und Räume",517010719.0
1457,265,4,12,81202,7819762.05,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812020412,8120204127820,"achteinszweinullzweinullviereinszweisiebenachtzweinull  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik","Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812020412.0
1458,1168,6,24,45301,7782282.53,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",453010624,4530106247782,"vierfünfdreinulleinsnullsechszweiviersiebensiebenachtzwei  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen","Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",453010624.0
1459,3796,14,11,63257,7773356.89,Erstattungen des Bundes für Versorgungslasten,632571411,6325714117773,sechsdreizweifünfsiebeneinsviereinseinssiebensiebensiebendrei  Erstattungen des Bundes für Versorgungslasten,Erstattungen des Bundes für Versorgungslasten,632571411.0
1460,4658,20,12,51802,7768001.11,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,518022012,5180220127768,fünfeinsachtnullzweizweinulleinszweisiebensiebensechsacht  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,518022012.0
1461,4654,20,11,63403,7767182.62,Zuweisungen an den Versorgungsfonds,634032011,6340320117767,sechsdreiviernulldreizweinulleinseinssiebensiebensechssieben  Zuweisungen an den Versorgungsfonds,Zuweisungen an den Versorgungsfonds,634032011.0
1463,2596,11,2,63602,7753576.67,Erstattung an die Deutsche Rentenversicherung Bund für Gutachtenkosten im Zusammenhang mit der Grundsicherung,636021102,6360211027754,sechsdreisechsnullzweieinseinsnullzweisiebensiebenfünfvier  Erstattung an die Deutsche Rentenversicherung Bund für Gutachtenkosten im Zusammenhang mit der Grundsicherung,Erstattung an die Deutsche Rentenversicherung Bund für Gutachtenkosten im Zusammenhang mit der Grundsicherung,636021102.0
