,id,Epl.,Kap.,Tit.,Zweckbestimmung,Ist 2023,2012 Zweckbestimmung,Ist 2012,2013 Zweckbestimmung,Ist 2013,2014 Zweckbestimmung,Ist 2014,2015 Zweckbestimmung,Ist 2015,2016 Zweckbestimmung,Ist 2016,2017 Zweckbestimmung,Ist 2017,2018 Zweckbestimmung,Ist 2018,2019 Zweckbestimmung,Ist 2019,2020 Zweckbestimmung,Ist 2020,2021 Zweckbestimmung,Ist 2021,2022 Zweckbestimmung,Ist 2022,index,ministries,2012 id,2013 id,2014 id,2015 id,2016 id,2017 id,2018 id,2019 id,2020 id,2021 id,2022 id
500,101413201,10,14,13201,Erlöse aus der Veräußerung von beweglichen Sachen,128757.98,Erlöse aus der Veräußerung von beweglichen Sachen,86571.3,Erlöse aus der Veräußerung von beweglichen Sachen,137594.71,Erlöse aus der Veräußerung von beweglichen Sachen ,304692.35,Erlöse aus der Veräußerung von beweglichen Sachen,295367.26,Erlöse aus der Veräußerung von beweglichen Sachen,280110.86,Erlöse aus der Veräußerung von beweglichen Sachen,157351.76,Erlöse aus der Veräußerung von beweglichen Sachen,241493.12,Erlöse aus der Veräußerung von beweglichen Sachen,210016.98,Erlöse aus der Veräußerung von beweglichen Sachen,267997.14,Erlöse aus der Veräußerung von beweglichen Sachen,411499.49,Erlöse aus der Veräußerung von beweglichen Sachen,191582.53,,,,,,,,,,,,,
501,101426101,10,14,26101,Erstattung von Verwaltungsausgaben,944710.7,Erstattung von Verwaltungsausgaben,1360714.31,Erstattung von Verwaltungsausgaben,972865.09,Erstattung von Verwaltungsausgaben ,856187.32,Erstattung von Verwaltungsausgaben,540002.02,Erstattung von Verwaltungsausgaben,771300.39,Erstattung von Verwaltungsausgaben,516498.22,Erstattung von Verwaltungsausgaben,751358.08,Erstattung von Verwaltungsausgaben,715008.45,Erstattung von Verwaltungsausgaben,828555.38,Erstattung von Verwaltungsausgaben,834536.87,Erstattung von Verwaltungsausgaben,1466808.75,,,,,,,,,,,,,
502,101438101,10,14,38101,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,1675797.85,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,4457046.43,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,2825486.73,Leistungen von Bundesbehörden zur Durchführung von Aufträgen ,1826859.76,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,1151697.38,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,1262414.27,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,1412267.01,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,1914906.59,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,2118743.73,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,2490103.64,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,3459638.42,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,2807059.6,,,,,,,,,,,,,
503,101451802,10,14,51802,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,37592326.32,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,36080000.0,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,33399205.84,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement ,37254579.84,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,37254579.84,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,37314335.12,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,37292776.56,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,37292776.56,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,37619999.53,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,36978223.14,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,37041723.96,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,37583826.36,,,,,,,,,,,,,
504,101442729,10,14,42729,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",4748207.48,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",5729951.52,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",5666347.25,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige ",2043624.62,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",1888559.04,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",3269544.26,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",8027930.98,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",4464421.48,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",4510953.63,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",4543935.35,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",5150442.47,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",4974693.27,,,,,,,,,,,,,
505,101452721,10,14,52721,Dienstreisen,207290.5,Dienstreisen,315435.57,Dienstreisen,311889.16,Dienstreisen ,201491.92,Dienstreisen,210283.61,Dienstreisen,183361.64,Dienstreisen,159728.27,Dienstreisen,287822.8,Dienstreisen,251131.05,Dienstreisen,39935.76,Dienstreisen,62072.55,Dienstreisen,261220.74,,,,,,,,,,,,,
506,101454721,10,14,54721,Nicht aufteilbare sächliche Verwaltungsausgaben,2495639.2,Nicht aufteilbare sächliche Verwaltungsausgaben,3445355.49,Nicht aufteilbare sächliche Verwaltungsausgaben,3343788.95,Nicht aufteilbare sächliche Verwaltungsausgaben ,2823724.2,Nicht aufteilbare sächliche Verwaltungsausgaben,2151325.24,Nicht aufteilbare sächliche Verwaltungsausgaben,2128644.44,Nicht aufteilbare sächliche Verwaltungsausgaben,5965999.4,Nicht aufteilbare sächliche Verwaltungsausgaben,3598631.77,Nicht aufteilbare sächliche Verwaltungsausgaben,1786353.79,Nicht aufteilbare sächliche Verwaltungsausgaben,2126362.24,Nicht aufteilbare sächliche Verwaltungsausgaben,2854740.0,Nicht aufteilbare sächliche Verwaltungsausgaben,2702772.55,,,,,,,,,,,,,
507,101442201,10,14,42201,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,8788360.87,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,5007819.66,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,5403916.69,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten ,5701484.14,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,6099138.28,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,6723474.27,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,6936989.11,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,6996813.16,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,7310366.75,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,7415060.0,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,7647081.72,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,8046410.26,,,,,,,,,,,,,
508,101442709,10,14,42709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",3861752.95,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",2813027.21,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",2556050.21,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige ",2870432.18,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",2790945.51,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",2368451.68,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",4126154.12,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",4049854.37,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",4446984.5,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",3881566.08,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",3340389.47,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",3058425.43,,,,,,,,,,,,,
509,101442801,10,14,42801,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,29716011.58,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,24369298.93,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,23889721.63,Entgelte der Arbeitnehmerinnen und Arbeitnehmer ,27200795.05,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,27152777.16,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,27087987.31,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,21341268.76,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,27092303.43,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,28119973.98,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,29061909.17,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,29625327.96,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,29137361.53,,,,,,,,,,,,,
510,101445301,10,14,45301,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",50648.62,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",151967.98,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",111261.86,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen ",94942.77,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",50397.95,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",99221.51,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",59718.54,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",80104.17,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",50776.83,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",39699.48,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",26378.33,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",38744.39,,,,,,,,,,,,,
511,101451101,10,14,51101,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",4721578.23,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände",1739960.48,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",1480047.45,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung ",1990098.33,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",1936962.91,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",2149206.76,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",1672746.95,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",2055637.66,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",2549928.94,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",3361400.84,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",3148677.31,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",3066593.7,,,,,,,,,,,,,
512,101451401,10,14,51401,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",570893.01,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",365068.0,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",370540.44,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl. ",373435.39,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",379670.91,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",369033.87,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",335058.22,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",378556.58,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",378906.73,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",439643.91,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",630634.44,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",528054.68,,,,,,,,,,,,,
513,101451701,10,14,51701,"Bewirtschaftung der Grundstücke, Gebäude und Räume",15019459.4,"Bewirtschaftung der Grundstücke, Gebäude und Räume",7723498.27,"Bewirtschaftung der Grundstücke, Gebäude und Räume",9209641.38,"Bewirtschaftung der Grundstücke, Gebäude und Räume ",11923422.58,"Bewirtschaftung der Grundstücke, Gebäude und Räume",10040054.69,"Bewirtschaftung der Grundstücke, Gebäude und Räume",8797411.49,"Bewirtschaftung der Grundstücke, Gebäude und Räume",9855248.81,"Bewirtschaftung der Grundstücke, Gebäude und Räume",9034260.5,"Bewirtschaftung der Grundstücke, Gebäude und Räume",9374193.46,"Bewirtschaftung der Grundstücke, Gebäude und Räume",10177441.28,"Bewirtschaftung der Grundstücke, Gebäude und Räume",10891418.96,"Bewirtschaftung der Grundstücke, Gebäude und Räume",13884771.69,,,,,,,,,,,,,
514,101451901,10,14,51901,Unterhaltung der Grundstücke und baulichen Anlagen,8671664.64,Unterhaltung der Grundstücke und baulichen Anlagen,1284307.47,Unterhaltung der Grundstücke und baulichen Anlagen,946163.04,Unterhaltung der Grundstücke und baulichen Anlagen ,1361297.91,Unterhaltung der Grundstücke und baulichen Anlagen,1524744.33,Unterhaltung der Grundstücke und baulichen Anlagen,2346920.44,Unterhaltung der Grundstücke und baulichen Anlagen,1008898.25,Unterhaltung der Grundstücke und baulichen Anlagen,677056.15,Unterhaltung der Grundstücke und baulichen Anlagen,4508696.23,Unterhaltung der Grundstücke und baulichen Anlagen,5835524.2,Unterhaltung der Grundstücke und baulichen Anlagen,5983786.82,Unterhaltung der Grundstücke und baulichen Anlagen,6959706.69,,,,,,,,,,,,,
515,101452301,10,14,52301,Wissenschaftliche Sammlungen und Bibliotheken,110600.13,Wissenschaftliche Sammlungen und Bibliotheken,126295.7,Wissenschaftliche Sammlungen und Bibliotheken,121218.73,Wissenschaftliche Sammlungen und Bibliotheken ,122064.97,Wissenschaftliche Sammlungen und Bibliotheken,124848.45,Wissenschaftliche Sammlungen und Bibliotheken,120380.22,Wissenschaftliche Sammlungen und Bibliotheken,117573.48,Wissenschaftliche Sammlungen und Bibliotheken,112412.24,Wissenschaftliche Sammlungen und Bibliotheken,126193.52,Wissenschaftliche Sammlungen und Bibliotheken,100440.13,Wissenschaftliche Sammlungen und Bibliotheken,121273.62,Wissenschaftliche Sammlungen und Bibliotheken,113505.47,,,,,,,,,,,,,
516,101452501,10,14,52501,Aus- und Fortbildung,167438.3,Aus- und Fortbildung,95521.2,Aus- und Fortbildung,96655.02,Aus- und Fortbildung ,122501.45,Aus- und Fortbildung,108318.34,Aus- und Fortbildung,119410.0,Aus- und Fortbildung,115977.56,Aus- und Fortbildung,109110.92,Aus- und Fortbildung,113306.24,Aus- und Fortbildung,137193.06,Aus- und Fortbildung,131087.54,Aus- und Fortbildung,123160.7,,,,,,,,,,,,,
517,101452701,10,14,52701,Dienstreisen,351296.06,Dienstreisen,252691.81,Dienstreisen,253560.14,Dienstreisen ,279789.5,Dienstreisen,262575.17,Dienstreisen,297808.66,Dienstreisen,268416.52,Dienstreisen,383491.05,Dienstreisen,416889.73,Dienstreisen,125934.21,Dienstreisen,110936.72,Dienstreisen,302754.76,,,,,,,,,,,,,
518,101453999,10,14,53999,Vermischte Verwaltungsausgaben,312172.74,Vermischte Verwaltungsausgaben,81176.93,Vermischte Verwaltungsausgaben,229322.0,Vermischte Verwaltungsausgaben ,1267207.24,Vermischte Verwaltungsausgaben,1028749.94,Vermischte Verwaltungsausgaben,2669095.11,Vermischte Verwaltungsausgaben,2639341.17,Vermischte Verwaltungsausgaben,552401.25,Vermischte Verwaltungsausgaben,212681.31,Vermischte Verwaltungsausgaben,216689.95,Vermischte Verwaltungsausgaben,274646.84,Vermischte Verwaltungsausgaben,275204.28,,,,,,,,,,,,,
519,101454401,10,14,54401,"Forschung, Untersuchungen und Ähnliches",4091262.02,"Forschung, Untersuchungen und Ähnliches",2241480.32,"Forschung, Untersuchungen und Ähnliches",1840933.85,"Forschung, Untersuchungen und Ähnliches ",2993721.46,"Forschung, Untersuchungen und Ähnliches",2886521.47,"Forschung, Untersuchungen und Ähnliches",2569682.28,"Forschung, Untersuchungen und Ähnliches",1446641.15,"Forschung, Untersuchungen und Ähnliches",2839125.33,"Forschung, Untersuchungen und Ähnliches",3261719.46,"Forschung, Untersuchungen und Ähnliches",3072032.88,"Forschung, Untersuchungen und Ähnliches",3580813.33,"Forschung, Untersuchungen und Ähnliches",3436006.17,,,,,,,,,,,,,
520,101481101,10,14,81101,Erwerb von Fahrzeugen,699122.64,Erwerb von Fahrzeugen,136401.99,Erwerb von Fahrzeugen,1084644.52,Erwerb von Fahrzeugen ,395433.35,Erwerb von Fahrzeugen,412506.76,Erwerb von Fahrzeugen,486458.72,Erwerb von Fahrzeugen,762315.48,Erwerb von Fahrzeugen,301531.18,Erwerb von Fahrzeugen,649066.66,Erwerb von Fahrzeugen,282792.77,Erwerb von Fahrzeugen,1351921.53,Erwerb von Fahrzeugen,647481.91,,,,,,,,,,,,,
521,101481201,10,14,81201,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",4585362.61,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungs-, Forschungs- und Versuchszwecke",589374.72,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",981336.95,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT) ",602145.63,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",1658785.56,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",997682.59,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",1686064.92,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",1176315.75,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",2634719.43,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",2912671.09,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",3924895.4,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",1544093.5,,,,,,,,,,,,,
