,index,Epl.,Kap.,Tit.,Ist 2023,Zweckbestimmung,ministries,id,id_nlp_help,id_nlp,2012 id,2012 Zweckbestimmung,Ist 2012,2013 id,2013 Zweckbestimmung,Ist 2013,2014 id,2014 Zweckbestimmung,Ist 2014,2015 id,2015 Zweckbestimmung,Ist 2015,2016 id,2016 Zweckbestimmung,Ist 2016,2017 id,2017 Zweckbestimmung,Ist 2017,2018 id,2018 Zweckbestimmung,Ist 2018,2019 id,2019 Zweckbestimmung,Ist 2019,2020 id,2020 Zweckbestimmung,Ist 2020,2021 id,2021 Zweckbestimmung,Ist 2021,2022 id,2022 Zweckbestimmung,Ist 2022,Mapper
1080,4021,15,13,42709,1128566.25,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Bundesministerium für Gesundheit,151342709,Bundesministerium für Gesundheit einsdrei vierzweisiebennullneun ,"Bundesministerium für Gesundheit einsdrei vierzweisiebennullneun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",151042709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",4960160.08,151042709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",5650585.52,151042709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",4835278.87,151042709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",4804541.06,151342709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",588224.74,151342709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",1379149.46,151342709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",993160.8,151342709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",864523.55,151342709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",854556.29,151342709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",719785.61,151342709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",1176477.33,nlp
1081,248,4,12,42709,1123332.29,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Bundeskanzler und Bundeskanzleramt,41242709,Bundeskanzler und Bundeskanzleramt einszwei vierzweisiebennullneun ,"Bundeskanzler und Bundeskanzleramt einszwei vierzweisiebennullneun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",40342709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",376147.93,40342709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",355314.02,40342709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",465876.6,40342709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",271814.74,41242709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",868360.84,41242709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",1216294.59,41242709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",919976.76,41242709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",408214.99,41242709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",442285.74,41242709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",616375.18,41242709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",880652.44,nlp
1082,3419,12,19,81201,1122626.81,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",Bundesministerium für Digitales und Verkehr,121981201,Bundesministerium für Digitales und Verkehr einsneun achteinszweinulleins ,"Bundesministerium für Digitales und Verkehr einsneun achteinszweinulleins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",121681201,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",245455.38,121481212,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",16302.71,122381201,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",21406.49,121481212,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",70028.67,121981201,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",1715844.26,121981201,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",2277119.16,121981201,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",2849044.34,121981201,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",1642816.62,121981201,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",1459927.21,121981201,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",1355216.48,121981201,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",1332463.03,nlp
1083,3216,12,14,42811,1115403.86,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Bundesministerium für Digitales und Verkehr,121442811,Bundesministerium für Digitales und Verkehr einsvier vierzweiachteinseins ,Bundesministerium für Digitales und Verkehr einsvier vierzweiachteinseins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,121142801,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,8430669.39,121142801,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,7472207.02,121142801,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,8279900.8,121142801,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,7822917.61,121442811,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,1385237.3,121442811,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,1417429.49,121442811,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,1384752.67,121442811,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,1424673.4,121442811,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,1344925.17,121442811,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,1344996.57,121442811,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,1437455.39,nlp
1084,4580,17,15,54401,1114719.26,"Forschung, Untersuchungen und Ähnliches","Bundesministerium für Familie, Senioren, Frauen und Jugend",171554401,"Bundesministerium für Familie, Senioren, Frauen und Jugend einsfünf fünfvierviernulleins ","Bundesministerium für Familie, Senioren, Frauen und Jugend einsfünf fünfvierviernulleins  Forschung, Untersuchungen und Ähnliches",170654501,"Forschung, Untersuchungen und Ähnliches",195051.45,170653255,"Forschung, Untersuchungen und Ähnliches",165186.76,171554401,"Forschung, Untersuchungen und Ähnliches",185541.3,171554401,"Forschung, Untersuchungen und Ähnliches",539811.02,171554401,"Forschung, Untersuchungen und Ähnliches",410549.92,171554401,"Forschung, Untersuchungen und Ähnliches",314473.32,171554401,"Forschung, Untersuchungen und Ähnliches",185308.04,171554401,"Forschung, Untersuchungen und Ähnliches",335711.73,171554401,"Forschung, Untersuchungen und Ähnliches",621016.02,171554401,"Forschung, Untersuchungen und Ähnliches",547036.71,171554401,"Forschung, Untersuchungen und Ähnliches",376144.63,nlp
1085,3750,14,8,69801,1112398.39,Entschädigungen im Zusammenhang mit dem Bau und Betrieb von Flug- und Truppenübungsplätzen,Bundesministerium der Verteidigung,140869801,Bundesministerium der Verteidigung nullacht sechsneunachtnulleins ,Bundesministerium der Verteidigung nullacht sechsneunachtnulleins  Entschädigungen im Zusammenhang mit dem Bau und Betrieb von Flug- und Truppenübungsplätzen,141269801,Entschädigungen im Zusammenhang mit dem Bau und Betrieb von Flug- und Truppenübungsplätzen,1192295.59,141269801,Entschädigungen im Zusammenhang mit dem Bau und Betrieb von Flug- und Truppenübungsplätzen,1340109.59,141269801,Entschädigungen im Zusammenhang mit dem Bau und Betrieb von Flug- und Truppenübungsplätzen,1179545.36,141269801,Entschädigungen im Zusammenhang mit dem Bau und Betrieb von Flug- und Truppenübungsplätzen,1119945.39,140869801,Entschädigungen im Zusammenhang mit dem Bau und Betrieb von Flug- und Truppenübungsplätzen,1201998.01,140869801,Entschädigungen im Zusammenhang mit dem Bau und Betrieb von Flug- und Truppenübungsplätzen,1360517.99,140869801,Entschädigungen im Zusammenhang mit dem Bau und Betrieb von Flug- und Truppenübungsplätzen,1022674.17,140869801,Entschädigungen im Zusammenhang mit dem Bau und Betrieb von Flug- und Truppenübungsplätzen,1132116.32,140869801,Entschädigungen im Zusammenhang mit dem Bau und Betrieb von Flug- und Truppenübungsplätzen,1137620.18,140869801,Entschädigungen im Zusammenhang mit dem Bau und Betrieb von Flug- und Truppenübungsplätzen,1133249.04,140869801,Entschädigungen im Zusammenhang mit dem Bau und Betrieb von Flug- und Truppenübungsplätzen,1060251.23,nlp
1086,2150,9,16,52731,1109730.71,Dienstreisen,Bundesministerium für Wirtschaft und Klimaschutz,91652731,Bundesministerium für Wirtschaft und Klimaschutz einssechs fünfzweisiebendreieins ,Bundesministerium für Wirtschaft und Klimaschutz einssechs fünfzweisiebendreieins  Dienstreisen,91852602,Dienstreisen,2981119.23,91052601,Dienstreisen,695796.89,91052601,Dienstreisen,2985416.56,91052601,Dienstreisen,1720687.89,91052601,Dienstreisen,4451479.34,91052601,Dienstreisen,3969229.98,91652731,Dienstreisen,566836.22,91052601,Dienstreisen,1813027.82,91052601,Dienstreisen,5493891.21,91052601,Dienstreisen,1151496.85,91652731,Dienstreisen,314047.01,nlp
1087,708,5,13,68101,1109307.17,Stipendien,Auswärtiges Amt,51368101,Auswärtiges Amt einsdrei sechsachteinsnulleins ,Auswärtiges Amt einsdrei sechsachteinsnulleins  Stipendien,51168101,Stipendien,620000.0,51168101,Stipendien,543208.62,51368101,Stipendien,566870.02,51368101,Stipendien,461505.05,51368101,Stipendien,568624.92,51368101,Stipendien,469385.86,51368101,Stipendien,361171.65,51368101,Stipendien,467003.17,51368101,Stipendien,480911.53,51368101,Stipendien,513676.7,51368101,Stipendien,599236.01,nlp
1088,3543,12,23,51101,1108548.13,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",Bundesministerium für Digitales und Verkehr,122351101,Bundesministerium für Digitales und Verkehr zweidrei fünfeinseinsnulleins ,"Bundesministerium für Digitales und Verkehr zweidrei fünfeinseinsnulleins  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",120351111,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",11846624.86,120351111,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",12411392.52,120351111,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",11638439.44,120351111,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",12272141.97,122351101,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",343572.25,122351101,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",502435.89,122351101,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",483247.76,122351101,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",564942.33,122351101,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",632800.3,122351101,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",712737.88,122351101,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",965893.51,nlp
1089,2875,11,16,51701,1106584.57,"Bewirtschaftung der Grundstücke, Gebäude und Räume",Bundesministerium für Arbeit und Soziales,111651701,Bundesministerium für Arbeit und Soziales einssechs fünfeinssiebennulleins ,"Bundesministerium für Arbeit und Soziales einssechs fünfeinssiebennulleins  Bewirtschaftung der Grundstücke, Gebäude und Räume",110551701,"Bewirtschaftung der Grundstücke, Gebäude und Räume",784322.54,110551701,"Bewirtschaftung der Grundstücke, Gebäude und Räume",791727.2,111651701,"Bewirtschaftung der Grundstücke, Gebäude und Räume",863146.54,111651701,"Bewirtschaftung der Grundstücke, Gebäude und Räume",977007.95,111651701,"Bewirtschaftung der Grundstücke, Gebäude und Räume",980109.05,111651701,"Bewirtschaftung der Grundstücke, Gebäude und Räume",978640.7,111651701,"Bewirtschaftung der Grundstücke, Gebäude und Räume",460956.87,111651701,"Bewirtschaftung der Grundstücke, Gebäude und Räume",845382.6,111651701,"Bewirtschaftung der Grundstücke, Gebäude und Räume",601537.75,111651701,"Bewirtschaftung der Grundstücke, Gebäude und Räume",903751.9,111651701,"Bewirtschaftung der Grundstücke, Gebäude und Räume",961051.84,nlp
1090,27,1,12,42709,1106216.05,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Bundespräsident und Bundespräsidialamt,11242709,Bundespräsident und Bundespräsidialamt einszwei vierzweisiebennullneun ,"Bundespräsident und Bundespräsidialamt einszwei vierzweisiebennullneun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",10442709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",7041.3,10442709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",30186.63,11242709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",815768.85,11242709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",977386.58,11242709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",955858.8,11242709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",777395.35,11242709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",950063.23,11242709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",909267.52,11242709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",1188253.98,11242709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",1400507.75,11242709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",778684.69,nlp
1091,893,6,11,43157,1085806.31,"Versorgungsbezüge der Bundesminister, der Parlamentarischen Staatssekretärinnen und Parlamentarischen Staatssekretäre, sonstiger Amtsträger und deren Hinterbliebenen",Bundesministerium des Innern und für Heimat,61143157,Bundesministerium des Innern und für Heimat einseins vierdreieinsfünfsieben ,"Bundesministerium des Innern und für Heimat einseins vierdreieinsfünfsieben  Versorgungsbezüge der Bundesminister, der Parlamentarischen Staatssekretärinnen und Parlamentarischen Staatssekretäre, sonstiger Amtsträger und deren Hinterbliebenen",66743157,"Versorgungsbezüge der Bundesminister, der Parlamentarischen Staatssekretärinnen und Parlamentarischen Staatssekretäre, sonstiger Amtsträger und deren Hinterbliebenen",622625.45,66743157,"Versorgungsbezüge der Bundesminister, der Parlamentarischen Staatssekretärinnen und Parlamentarischen Staatssekretäre, sonstiger Amtsträger und deren Hinterbliebenen",622118.9,61143157,"Versorgungsbezüge der Bundesminister, der Parlamentarischen Staatssekretärinnen und Parlamentarischen Staatssekretäre, sonstiger Amtsträger und deren Hinterbliebenen",739493.19,61143157,"Versorgungsbezüge der Bundesminister, der Parlamentarischen Staatssekretärinnen und Parlamentarischen Staatssekretäre, sonstiger Amtsträger und deren Hinterbliebenen",751133.97,61143157,"Versorgungsbezüge der Bundesminister, der Parlamentarischen Staatssekretärinnen und Parlamentarischen Staatssekretäre, sonstiger Amtsträger und deren Hinterbliebenen",758769.77,61143157,"Versorgungsbezüge der Bundesminister, der Parlamentarischen Staatssekretärinnen und Parlamentarischen Staatssekretäre, sonstiger Amtsträger und deren Hinterbliebenen",763567.86,61143157,"Versorgungsbezüge der Bundesminister, der Parlamentarischen Staatssekretärinnen und Parlamentarischen Staatssekretäre, sonstiger Amtsträger und deren Hinterbliebenen",901419.42,61143157,"Versorgungsbezüge der Bundesminister, der Parlamentarischen Staatssekretärinnen und Parlamentarischen Staatssekretäre, sonstiger Amtsträger und deren Hinterbliebenen",800665.57,61143157,"Versorgungsbezüge der Bundesminister, der Parlamentarischen Staatssekretärinnen und Parlamentarischen Staatssekretäre, sonstiger Amtsträger und deren Hinterbliebenen",747417.7,61143157,"Versorgungsbezüge der Bundesminister, der Parlamentarischen Staatssekretärinnen und Parlamentarischen Staatssekretäre, sonstiger Amtsträger und deren Hinterbliebenen",771838.77,61143157,"Versorgungsbezüge der Bundesminister, der Parlamentarischen Staatssekretärinnen und Parlamentarischen Staatssekretäre, sonstiger Amtsträger und deren Hinterbliebenen",1143883.03,nlp
