,index,Epl.,Kap.,Tit.,Ist 2021,Zweckbestimmung,ministries,2021 id,id_nlp_help,id_nlp,2021 Zweckbestimmung,id
1007,554,5,2,68718,16000000.0,"Bundesanteil zur Finanzierung des Kapitalstocks der polnischen Stiftung ""Gedenkstätte Auschwitz-Birkenau""",Auswärtiges Amt,050268718,Auswärtiges Amt nullzwei sechsachtsiebeneinsacht ,"Auswärtiges Amt nullzwei sechsachtsiebeneinsacht  Bundesanteil zur Finanzierung des Kapitalstocks der polnischen Stiftung ""Gedenkstätte Auschwitz-Birkenau""",,
1008,1754,8,2,42902,15953176.41,Leistungen für ehemalige Arbeitskräfte der Streitkräfte der Entsendestaaten,Bundesministerium der Finanzen,080242902,Bundesministerium der Finanzen nullzwei vierzweineunnullzwei ,Bundesministerium der Finanzen nullzwei vierzweineunnullzwei  Leistungen für ehemalige Arbeitskräfte der Streitkräfte der Entsendestaaten,Leistungen für ehemalige Arbeitskräfte der Streitkräfte der Entsendestaaten,080242902
1009,1986,9,3,69801,15947652.66,Anpassungsgeld für Arbeitnehmer und Arbeitnehmerinnen des Braunkohlentagebaus und der Stein- und Braunkohleanlagen (APG),Bundesministerium für Wirtschaft und Klimaschutz,090369801,Bundesministerium für Wirtschaft und Klimaschutz nulldrei sechsneunachtnulleins ,Bundesministerium für Wirtschaft und Klimaschutz nulldrei sechsneunachtnulleins  Anpassungsgeld für Arbeitnehmer und Arbeitnehmerinnen des Braunkohlentagebaus und der Stein- und Braunkohleanlagen (APG),Anpassungsgeld für Arbeitnehmer und Arbeitnehmerinnen des Braunkohlentagebaus und der Stein- und Braunkohleanlagen (APG),090369801
1010,4544,17,12,51802,15929352.04,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,"Bundesministerium für Familie, Senioren, Frauen und Jugend",171251802,"Bundesministerium für Familie, Senioren, Frauen und Jugend einszwei fünfeinsachtnullzwei ","Bundesministerium für Familie, Senioren, Frauen und Jugend einszwei fünfeinsachtnullzwei  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement",Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,171251802
1011,3195,12,10,88292,15879491.11,"Finanzhilfen an die Länder für Investitionen in den Radverkehr durch das Sonderprogramm ""Stadt und Land""",Bundesministerium für Digitales und Verkehr,121088292,Bundesministerium für Digitales und Verkehr einsnull achtachtzweineunzwei ,"Bundesministerium für Digitales und Verkehr einsnull achtachtzweineunzwei  Finanzhilfen an die Länder für Investitionen in den Radverkehr durch das Sonderprogramm ""Stadt und Land""","Finanzhilfen an die Länder für Investitionen in den Radverkehr durch das Sonderprogramm ""Stadt und Land""",121088292
1012,389,4,52,68461,15821000.0,Finanzierung des Internationalen Suchdienstes Bad Arolsen,Bundeskanzler und Bundeskanzleramt,045268461,Bundeskanzler und Bundeskanzleramt fünfzwei sechsachtviersechseins ,Bundeskanzler und Bundeskanzleramt fünfzwei sechsachtviersechseins  Finanzierung des Internationalen Suchdienstes Bad Arolsen,Finanzierung des Internationalen Suchdienstes Bad Arolsen,045268461
1013,1000,6,12,81202,15777973.21,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",Bundesministerium des Innern und für Heimat,061281202,Bundesministerium des Innern und für Heimat einszwei achteinszweinullzwei ,"Bundesministerium des Innern und für Heimat einszwei achteinszweinullzwei  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik","Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",061281202
1014,3173,12,10,89242,15775870.52,"Investitionszuschüsse an private Unternehmen zur Förderung des Neu- und Ausbaus, der Reaktivierung und des Ersatzes von Gleisanschlüssen sowie weiterer Anlagen des Schienengüterverkehrs",Bundesministerium für Digitales und Verkehr,121089242,Bundesministerium für Digitales und Verkehr einsnull achtneunzweivierzwei ,"Bundesministerium für Digitales und Verkehr einsnull achtneunzweivierzwei  Investitionszuschüsse an private Unternehmen zur Förderung des Neu- und Ausbaus, der Reaktivierung und des Ersatzes von Gleisanschlüssen sowie weiterer Anlagen des Schienengüterverkehrs","Investitionszuschüsse an private Unternehmen zur Förderung des Neu- und Ausbaus, der Reaktivierung und des Ersatzes von Gleisanschlüssen sowie weiterer Anlagen des Schienengüterverkehrs",121089242
1016,886,6,4,68605,15670075.47,"Nationale Kofinanzierung des ESF-Bundesprogramms ""Soziale Stadt - Bildung, Wirtschaft, Arbeit im Quartier - BIWAQ""",Bundesministerium des Innern und für Heimat,060468605,Bundesministerium des Innern und für Heimat nullvier sechsachtsechsnullfünf ,"Bundesministerium des Innern und für Heimat nullvier sechsachtsechsnullfünf  Nationale Kofinanzierung des ESF-Bundesprogramms ""Soziale Stadt - Bildung, Wirtschaft, Arbeit im Quartier - BIWAQ""",,
1017,1610,7,14,42201,15668752.17,"Bezüge und Nebenleistungen der planmäßigen Staatsanwältinnen, Staatsanwälte, Beamtinnen und Beamten",Bundesministerium der Justiz,071442201,Bundesministerium der Justiz einsvier vierzweizweinulleins ,"Bundesministerium der Justiz einsvier vierzweizweinulleins  Bezüge und Nebenleistungen der planmäßigen Staatsanwältinnen, Staatsanwälte, Beamtinnen und Beamten","Bezüge und Nebenleistungen der planmäßigen Staatsanwältinnen, Staatsanwälte, Beamtinnen und Beamten",071442201
1018,4399,16,15,42801,15605133.74,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",161542801,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsfünf vierzweiachtnulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsfünf vierzweiachtnulleins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer",Entgelte der Arbeitnehmerinnen und Arbeitnehmer,161542801
1019,1990,9,3,68611,15584721.41,Zuwendungen an die Wismut GmbH - Beitrag zur Berufsgenossenschaft,Bundesministerium für Wirtschaft und Klimaschutz,090368611,Bundesministerium für Wirtschaft und Klimaschutz nulldrei sechsachtsechseinseins ,Bundesministerium für Wirtschaft und Klimaschutz nulldrei sechsachtsechseinseins  Zuwendungen an die Wismut GmbH - Beitrag zur Berufsgenossenschaft,Zuwendungen an die Wismut GmbH - Beitrag zur Berufsgenossenschaft,090368611
1020,208,4,10,68502,15535879.54,Zuschuss für laufende Zwecke,Bundeskanzler und Bundeskanzleramt,041068502,Bundeskanzler und Bundeskanzleramt einsnull sechsachtfünfnullzwei ,Bundeskanzler und Bundeskanzleramt einsnull sechsachtfünfnullzwei  Zuschuss für laufende Zwecke,Zuschuss für laufende Zwecke,041068502
1021,1569,7,12,42801,15522717.74,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Bundesministerium der Justiz,071242801,Bundesministerium der Justiz einszwei vierzweiachtnulleins ,Bundesministerium der Justiz einszwei vierzweiachtnulleins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,071242801
1022,1849,8,13,13201,15493371.15,Erlöse aus der Veräußerung von beweglichen Sachen,Bundesministerium der Finanzen,081313201,Bundesministerium der Finanzen einsdrei einsdreizweinulleins ,Bundesministerium der Finanzen einsdrei einsdreizweinulleins  Erlöse aus der Veräußerung von beweglichen Sachen,Erlöse aus der Veräußerung von beweglichen Sachen,081313201
1023,1172,6,21,42201,15461419.21,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bundesministerium des Innern und für Heimat,062142201,Bundesministerium des Innern und für Heimat zweieins vierzweizweinulleins ,Bundesministerium des Innern und für Heimat zweieins vierzweizweinulleins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,062042211
1024,857,6,3,67125,15457515.08,Kosten der Erstaufnahme von Spätaussiedlern,Bundesministerium des Innern und für Heimat,060367125,Bundesministerium des Innern und für Heimat nulldrei sechssiebeneinszweifünf ,Bundesministerium des Innern und für Heimat nulldrei sechssiebeneinszweifünf  Kosten der Erstaufnahme von Spätaussiedlern,Kosten der Erstaufnahme von Spätaussiedlern,060367125
1025,318,4,51,43257,15456184.25,Versorgungsbezüge,Bundeskanzler und Bundeskanzleramt,045143257,Bundeskanzler und Bundeskanzleramt fünfeins vierdreizweifünfsieben ,Bundeskanzler und Bundeskanzleramt fünfeins vierdreizweifünfsieben  Versorgungsbezüge,Versorgungsbezüge,045143257
1026,2742,11,6,68641,15451533.52,Verwendung von Zuschüssen des Europäischen Hilfsfonds für die am stärksten benachteiligten Personen zu laufenden Maßnahmen,Bundesministerium für Arbeit und Soziales,110668641,Bundesministerium für Arbeit und Soziales nullsechs sechsachtsechsviereins ,Bundesministerium für Arbeit und Soziales nullsechs sechsachtsechsviereins  Verwendung von Zuschüssen des Europäischen Hilfsfonds für die am stärksten benachteiligten Personen zu laufenden Maßnahmen,Verwendung von Zuschüssen des Europäischen Hilfsfonds für die am stärksten benachteiligten Personen zu laufenden Maßnahmen,110668641
1027,4268,16,4,54401,15375017.57,"Forschung, Untersuchungen und Ähnliches","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160454401,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullvier fünfvierviernulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullvier fünfvierviernulleins  Forschung, Untersuchungen und Ähnliches","Forschung, Untersuchungen und Ähnliches",160454401
1030,2157,9,14,81233,15319282.33,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen",Bundesministerium für Wirtschaft und Klimaschutz,091481233,Bundesministerium für Wirtschaft und Klimaschutz einsvier achteinszweidreidrei ,"Bundesministerium für Wirtschaft und Klimaschutz einsvier achteinszweidreidrei  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen",091481233
1031,4374,16,14,42801,15305375.69,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",161442801,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsvier vierzweiachtnulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsvier vierzweiachtnulleins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer",Entgelte der Arbeitnehmerinnen und Arbeitnehmer,161442801
1033,1710,7,19,51101,15161196.47,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",Bundesministerium der Justiz,071951101,Bundesministerium der Justiz einsneun fünfeinseinsnulleins ,"Bundesministerium der Justiz einsneun fünfeinseinsnulleins  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung","Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",071951101
1034,833,6,3,11999,15102040.33,Vermischte Einnahmen,Bundesministerium des Innern und für Heimat,060311999,Bundesministerium des Innern und für Heimat nulldrei einseinsneunneunneun ,Bundesministerium des Innern und für Heimat nulldrei einseinsneunneunneun  Vermischte Einnahmen,Vermischte Einnahmen,060311999
1036,2655,11,1,54411,15054982.1,"Forschung, Untersuchungen und Ähnliches",Bundesministerium für Arbeit und Soziales,110154411,Bundesministerium für Arbeit und Soziales nulleins fünfvierviereinseins ,"Bundesministerium für Arbeit und Soziales nulleins fünfvierviereinseins  Forschung, Untersuchungen und Ähnliches","Forschung, Untersuchungen und Ähnliches",110154411
1037,4282,16,5,63201,15017112.99,Erstattung von Zweckausgaben der Länder beim Vollzug des Atomgesetzes und des Strahlenschutzgesetzes,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160563201,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullfünf sechsdreizweinulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullfünf sechsdreizweinulleins  Erstattung von Zweckausgaben der Länder beim Vollzug des Atomgesetzes und des Strahlenschutzgesetzes",Erstattung von Zweckausgaben der Länder beim Vollzug des Atomgesetzes,160563202
1038,2394,10,10,12902,15001931.46,"Einnahmen aus dem Zweckvermögen, das von der Postbank verwaltet wird",Bundesministerium für Ernährung und Landwirtschaft,101012902,Bundesministerium für Ernährung und Landwirtschaft einsnull einszweineunnullzwei ,"Bundesministerium für Ernährung und Landwirtschaft einsnull einszweineunnullzwei  Einnahmen aus dem Zweckvermögen, das von der Postbank verwaltet wird","Einnahmen aus dem Zweckvermögen, das von der Postbank verwaltet wird",101012902
1039,2704,11,4,68101,14959942.45,Fremdrenten in der Unfallversicherung,Bundesministerium für Arbeit und Soziales,110468101,Bundesministerium für Arbeit und Soziales nullvier sechsachteinsnulleins ,Bundesministerium für Arbeit und Soziales nullvier sechsachteinsnulleins  Fremdrenten in der Unfallversicherung,Fremdrenten in der Unfallversicherung,110468101
1040,3977,15,4,54401,14953174.94,"Forschung, Untersuchungen und Ähnliches",Bundesministerium für Gesundheit,150454401,Bundesministerium für Gesundheit nullvier fünfvierviernulleins ,"Bundesministerium für Gesundheit nullvier fünfvierviernulleins  Forschung, Untersuchungen und Ähnliches","Forschung, Untersuchungen und Ähnliches",150454401
1042,395,4,52,68471,14918943.91,Förderung der Erhaltung und Auswertung deutscher Kultur und Geschichte im östlichen Europa,Bundeskanzler und Bundeskanzleramt,045268471,Bundeskanzler und Bundeskanzleramt fünfzwei sechsachtviersiebeneins ,Bundeskanzler und Bundeskanzleramt fünfzwei sechsachtviersiebeneins  Förderung der Erhaltung und Auswertung deutscher Kultur und Geschichte im östlichen Europa,Förderung der Erhaltung und Auswertung deutscher Kultur und Geschichte im östlichen Europa,045268471
1044,3969,15,3,63221,14821905.07,Förderprogramm für Flug- und Seehäfen nach den Internationalen Gesundheitsvorschriften (IGV),Bundesministerium für Gesundheit,150363221,Bundesministerium für Gesundheit nulldrei sechsdreizweizweieins ,Bundesministerium für Gesundheit nulldrei sechsdreizweizweieins  Förderprogramm für Flug- und Seehäfen nach den Internationalen Gesundheitsvorschriften (IGV),Förderprogramm für Flug- und Seehäfen nach den Internationalen Gesundheitsvorschriften (IGV),150363221
1045,2935,11,16,42201,14821467.2,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bundesministerium für Arbeit und Soziales,111642201,Bundesministerium für Arbeit und Soziales einssechs vierzweizweinulleins ,Bundesministerium für Arbeit und Soziales einssechs vierzweizweinulleins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,111642201
1047,3025,12,2,28102,14735452.46,Rückzahlungen von Zuwendungen,Bundesministerium für Digitales und Verkehr,120228102,Bundesministerium für Digitales und Verkehr nullzwei zweiachteinsnullzwei ,Bundesministerium für Digitales und Verkehr nullzwei zweiachteinsnullzwei  Rückzahlungen von Zuwendungen,Rückzahlungen von Zuwendungen,120228102
1048,1875,8,13,53999,14733932.82,Vermischte Verwaltungsausgaben,Bundesministerium der Finanzen,081353999,Bundesministerium der Finanzen einsdrei fünfdreineunneunneun ,Bundesministerium der Finanzen einsdrei fünfdreineunneunneun  Vermischte Verwaltungsausgaben,Vermischte Verwaltungsausgaben,081353999
1052,381,4,52,89431,14611000.0,Zuschüsse für Investitionen,Bundeskanzler und Bundeskanzleramt,045289431,Bundeskanzler und Bundeskanzleramt fünfzwei achtneunvierdreieins ,Bundeskanzler und Bundeskanzleramt fünfzwei achtneunvierdreieins  Zuschüsse für Investitionen,Zuschüsse für Investitionen,045289431
1053,4836,30,2,16201,14577828.91,Zinsen für Darlehen nach dem Bundesausbildungsförderungsgesetz (BAföG),Bundesministerium für Bildung und Forschung,300216201,Bundesministerium für Bildung und Forschung nullzwei einssechszweinulleins ,Bundesministerium für Bildung und Forschung nullzwei einssechszweinulleins  Zinsen für Darlehen nach dem Bundesausbildungsförderungsgesetz (BAföG),Zinsen für Darlehen nach dem Bundesausbildungsförderungsgesetz (BAföG),300216201
