,index,Epl.,Kap.,Tit.,Ist 2019,Zweckbestimmung,ministries,2019 id,id_nlp_help,id_nlp,2019 Zweck,id
1192,3312,12,18,38101,8802033.04,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,Bundesministerium für Digitales und Verkehr,381011218,Bundesministerium für Digitales und Verkehr einsachtdreiachteinsnulleins ,Bundesministerium für Digitales und Verkehr einsachtdreiachteinsnulleins  Leistungen von Bundesbehörden zur Durchführung von Aufträgen,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,381011218.0
1193,2993,12,3,52103,8793265.34,Unterhaltung und Betrieb des Kommunikationsnetzes der Wasserstraßen- und Schifffahrtsverwaltung,Bundesministerium für Digitales und Verkehr,521031203,Bundesministerium für Digitales und Verkehr nulldreifünfzweieinsnulldrei ,Bundesministerium für Digitales und Verkehr nulldreifünfzweieinsnulldrei  Unterhaltung und Betrieb des Kommunikationsnetzes der Wasserstraßen- und Schifffahrtsverwaltung,Unterhaltung und Betrieb des Kommunikationsnetzes der Wasserstraßen- und Schifffahrtsverwaltung,521031203.0
1194,2295,10,5,68731,8746716.49,"Internationale Forschungskooperationen zu Welternährung und zu anderen internat. Forschungsaufgaben auf dem Gebiet der Ernährung, der Landwirtschaft und des gesundheitlichen Verbraucherschutzes",Bundesministerium für Ernährung und Landwirtschaft,687311005,Bundesministerium für Ernährung und Landwirtschaft nullfünfsechsachtsiebendreieins ,"Bundesministerium für Ernährung und Landwirtschaft nullfünfsechsachtsiebendreieins  Internationale Forschungskooperationen zu Welternährung und zu anderen internat. Forschungsaufgaben auf dem Gebiet der Ernährung, der Landwirtschaft und des gesundheitlichen Verbraucherschutzes","Internationale Forschungskooperationen zu Welternährung und zu anderen internat. Forschungsaufgaben auf dem Gebiet der Ernährung, der Landwirtschaft und des gesundheitlichen Verbraucherschutzes",687311005.0
1195,384,4,52,89434,8707000.0,"Zuschüsse zur Errichtung des Museums ""Neue Nationalgalerie - Museum des 20. Jahrhunderts""",Bundeskanzler und Bundeskanzleramt,894340452,Bundeskanzler und Bundeskanzleramt fünfzweiachtneunvierdreivier ,"Bundeskanzler und Bundeskanzleramt fünfzweiachtneunvierdreivier  Zuschüsse zur Errichtung des Museums ""Neue Nationalgalerie - Museum des 20. Jahrhunderts""","Zuschüsse zur Errichtung des Museums ""Neue Nationalgalerie - Museum des 20. Jahrhunderts""",894340452.0
1196,4223,16,13,54711,8644220.38,Nicht aufteilbare sächliche Verwaltungsausgaben,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",547111613,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsdreifünfviersiebeneinseins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsdreifünfviersiebeneinseins  Nicht aufteilbare sächliche Verwaltungsausgaben",Nicht aufteilbare sächliche Verwaltungsausgaben,547111613.0
1198,943,6,12,53201,8620262.17,Aufträge und Dienstleistungen im Bereich Informationstechnik,Bundesministerium des Innern und für Heimat,532010612,Bundesministerium des Innern und für Heimat einszweifünfdreizweinulleins ,Bundesministerium des Innern und für Heimat einszweifünfdreizweinulleins  Aufträge und Dienstleistungen im Bereich Informationstechnik,Aufträge und Dienstleistungen im Bereich Informationstechnik,532010612.0
1201,4717,30,3,68514,8594910.45,Bund-Länder-Programm zur Förderung des wissenschaftlichen Nachwuchses,Bundesministerium für Bildung und Forschung,685143003,Bundesministerium für Bildung und Forschung nulldreisechsachtfünfeinsvier ,Bundesministerium für Bildung und Forschung nulldreisechsachtfünfeinsvier  Bund-Länder-Programm zur Förderung des wissenschaftlichen Nachwuchses,Bund-Länder-Programm zur Förderung des wissenschaftlichen Nachwuchses,685143003.0
1202,1706,8,10,16214,8565268.52,Zinseinnahmen,Bundesministerium der Finanzen,162140810,Bundesministerium der Finanzen einsnulleinssechszweieinsvier ,Bundesministerium der Finanzen einsnulleinssechszweieinsvier  Zinseinnahmen,Zinseinnahmen,162140810.0
1203,3124,12,11,42401,8494976.31,Zuführung an die Versorgungsrücklage,Bundesministerium für Digitales und Verkehr,424011211,Bundesministerium für Digitales und Verkehr einseinsvierzweiviernulleins ,Bundesministerium für Digitales und Verkehr einseinsvierzweiviernulleins  Zuführung an die Versorgungsrücklage,Zuführung an die Versorgungsrücklage,424011211.0
1204,2713,11,12,51701,8486738.47,"Bewirtschaftung der Grundstücke, Gebäude und Räume",Bundesministerium für Arbeit und Soziales,517011112,Bundesministerium für Arbeit und Soziales einszweifünfeinssiebennulleins ,"Bundesministerium für Arbeit und Soziales einszweifünfeinssiebennulleins  Bewirtschaftung der Grundstücke, Gebäude und Räume","Bewirtschaftung der Grundstücke, Gebäude und Räume",517011112.0
1205,1827,8,15,42801,8485666.94,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Bundesministerium der Finanzen,428010815,Bundesministerium der Finanzen einsfünfvierzweiachtnulleins ,Bundesministerium der Finanzen einsfünfvierzweiachtnulleins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428010815.0
1206,1105,6,20,42801,8469125.71,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Bundesministerium des Innern und für Heimat,428010620,Bundesministerium des Innern und für Heimat zweinullvierzweiachtnulleins ,Bundesministerium des Innern und für Heimat zweinullvierzweiachtnulleins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428010620.0
1207,2572,11,2,63602,8456561.01,Erstattung an die Deutsche Rentenversicherung Bund für Gutachtenkosten im Zusammenhang mit der Grundsicherung,Bundesministerium für Arbeit und Soziales,636021102,Bundesministerium für Arbeit und Soziales nullzweisechsdreisechsnullzwei ,Bundesministerium für Arbeit und Soziales nullzweisechsdreisechsnullzwei  Erstattung an die Deutsche Rentenversicherung Bund für Gutachtenkosten im Zusammenhang mit der Grundsicherung,Erstattung an die Deutsche Rentenversicherung Bund für Gutachtenkosten im Zusammenhang mit der Grundsicherung,636021102.0
1208,3234,12,15,53801,8453810.61,Beschaffung der Dokumenten-Vordrucke für die Zulassungsbescheinigungen Teil II,Bundesministerium für Digitales und Verkehr,538011215,Bundesministerium für Digitales und Verkehr einsfünffünfdreiachtnulleins ,Bundesministerium für Digitales und Verkehr einsfünffünfdreiachtnulleins  Beschaffung der Dokumenten-Vordrucke für die Zulassungsbescheinigungen Teil II,Beschaffung der Dokumenten-Vordrucke für die Zulassungsbescheinigungen Teil II,538011215.0
1209,3448,12,20,71202,8449369.4,"Neubauten, größere Um- und Erweiterungsbauten sowie Erwerb von Grundvermögen für diese Zwecke",Bundesministerium für Digitales und Verkehr,712021220,Bundesministerium für Digitales und Verkehr zweinullsiebeneinszweinullzwei ,"Bundesministerium für Digitales und Verkehr zweinullsiebeneinszweinullzwei  Neubauten, größere Um- und Erweiterungsbauten sowie Erwerb von Grundvermögen für diese Zwecke","Neubauten, größere Um- und Erweiterungsbauten sowie Erwerb von Grundvermögen für diese Zwecke",712021220.0
1211,2289,10,5,68621,8406000.0,Zuschuss an das Deutsche Biomasseforschungszentrum - Betrieb -,Bundesministerium für Ernährung und Landwirtschaft,686211005,Bundesministerium für Ernährung und Landwirtschaft nullfünfsechsachtsechszweieins ,Bundesministerium für Ernährung und Landwirtschaft nullfünfsechsachtsechszweieins  Zuschuss an das Deutsche Biomasseforschungszentrum - Betrieb -,Zuschuss an das Deutsche Biomasseforschungszentrum - Betrieb -,686211005.0
1212,3243,12,15,42201,8376285.9,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bundesministerium für Digitales und Verkehr,422011215,Bundesministerium für Digitales und Verkehr einsfünfvierzweizweinulleins ,Bundesministerium für Digitales und Verkehr einsfünfvierzweizweinulleins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422011215.0
1213,1588,7,17,11101,8369643.54,"Gebühren, sonstige Entgelte",Bundesministerium der Justiz,111010717,Bundesministerium der Justiz einssiebeneinseinseinsnulleins ,"Bundesministerium der Justiz einssiebeneinseinseinsnulleins  Gebühren, sonstige Entgelte","Gebühren, sonstige Entgelte",111010717.0
1214,4268,16,14,53202,8369605.49,Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",532021614,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsvierfünfdreizweinullzwei ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsvierfünfdreizweinullzwei  Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT)",Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),532021614.0
1215,3450,12,20,81201,8309628.76,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",Bundesministerium für Digitales und Verkehr,812011220,Bundesministerium für Digitales und Verkehr zweinullachteinszweinulleins ,"Bundesministerium für Digitales und Verkehr zweinullachteinszweinulleins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812011220.0
1216,26,1,12,42801,8307105.99,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Bundespräsident und Bundespräsidialamt,428010112,Bundespräsident und Bundespräsidialamt einszweivierzweiachtnulleins ,Bundespräsident und Bundespräsidialamt einszweivierzweiachtnulleins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428010112.0
1217,1089,6,19,42801,8306587.8,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Bundesministerium des Innern und für Heimat,428010619,Bundesministerium des Innern und für Heimat einsneunvierzweiachtnulleins ,Bundesministerium des Innern und für Heimat einsneunvierzweiachtnulleins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428010619.0
1218,1247,6,25,27203,8299068.45,Einnahmen aus Zuschüssen des Fonds für Innere Sicherheit (ISF Grenzen) der Europäischen Union,Bundesministerium des Innern und für Heimat,272030625,Bundesministerium des Innern und für Heimat zweifünfzweisiebenzweinulldrei ,Bundesministerium des Innern und für Heimat zweifünfzweisiebenzweinulldrei  Einnahmen aus Zuschüssen des Fonds für Innere Sicherheit (ISF Grenzen) der Europäischen Union,Einnahmen aus Zuschüssen des Fonds für Innere Sicherheit (ISF Grenzen) der Europäischen Union,272030625.0
1220,3104,12,10,53163,8278045.14,"Studien, Untersuchungen, Gutachten und Projektbegleitung zur Fortschreibung der Mobilitäts- und Kraftstoffstrategie",Bundesministerium für Digitales und Verkehr,531631210,Bundesministerium für Digitales und Verkehr einsnullfünfdreieinssechsdrei ,"Bundesministerium für Digitales und Verkehr einsnullfünfdreieinssechsdrei  Studien, Untersuchungen, Gutachten und Projektbegleitung zur Fortschreibung der Mobilitäts- und Kraftstoffstrategie","Studien, Untersuchungen, Gutachten und Projektbegleitung zur Fortschreibung der Mobilitäts- und Kraftstoffstrategie",531631210.0
1221,3202,12,14,54711,8264835.89,Nicht aufteilbare sächliche Verwaltungsausgaben,Bundesministerium für Digitales und Verkehr,547111214,Bundesministerium für Digitales und Verkehr einsvierfünfviersiebeneinseins ,Bundesministerium für Digitales und Verkehr einsvierfünfviersiebeneinseins  Nicht aufteilbare sächliche Verwaltungsausgaben,Nicht aufteilbare sächliche Verwaltungsausgaben,547111214.0
1222,4441,17,13,51802,8252202.67,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,"Bundesministerium für Familie, Senioren, Frauen und Jugend",518021713,"Bundesministerium für Familie, Senioren, Frauen und Jugend einsdreifünfeinsachtnullzwei ","Bundesministerium für Familie, Senioren, Frauen und Jugend einsdreifünfeinsachtnullzwei  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement",Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,518021713.0
1223,4282,16,15,42801,8243451.27,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",428011615,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsfünfvierzweiachtnulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsfünfvierzweiachtnulleins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer",Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428011615.0
1224,2702,11,12,54401,8233618.62,"Forschung, Untersuchungen und Ähnliches",Bundesministerium für Arbeit und Soziales,544011112,Bundesministerium für Arbeit und Soziales einszweifünfvierviernulleins ,"Bundesministerium für Arbeit und Soziales einszweifünfvierviernulleins  Forschung, Untersuchungen und Ähnliches","Forschung, Untersuchungen und Ähnliches",544011112.0
1225,549,5,2,68520,8156285.78,Einrichtungen zur Pflege der Auslandsbeziehungen,Auswärtiges Amt,685200502,Auswärtiges Amt nullzweisechsachtfünfzweinull ,Auswärtiges Amt nullzweisechsachtfünfzweinull  Einrichtungen zur Pflege der Auslandsbeziehungen,Einrichtungen zur Pflege der Auslandsbeziehungen,685200502.0
1226,2947,12,1,81121,8154260.85,Erwerb von Fahrzeugen,Bundesministerium für Digitales und Verkehr,811211201,Bundesministerium für Digitales und Verkehr nulleinsachteinseinszweieins ,Bundesministerium für Digitales und Verkehr nulleinsachteinseinszweieins  Erwerb von Fahrzeugen,Erwerb von Fahrzeugen,811211201.0
1229,3670,14,6,38101,8100886.57,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,Bundesministerium der Verteidigung,381011406,Bundesministerium der Verteidigung nullsechsdreiachteinsnulleins ,Bundesministerium der Verteidigung nullsechsdreiachteinsnulleins  Leistungen von Bundesbehörden zur Durchführung von Aufträgen,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,381011406.0
1230,641,5,12,52511,8096088.28,Aus- und Fortbildung,Auswärtiges Amt,525110512,Auswärtiges Amt einszweifünfzweifünfeinseins ,Auswärtiges Amt einszweifünfzweifünfeinseins  Aus- und Fortbildung,Aus- und Fortbildung,525110512.0
1231,2663,11,7,68411,8080223.5,Denkfabrik Digitale Arbeitsgesellschaft,Bundesministerium für Arbeit und Soziales,684111107,Bundesministerium für Arbeit und Soziales nullsiebensechsachtviereinseins ,Bundesministerium für Arbeit und Soziales nullsiebensechsachtviereinseins  Denkfabrik Digitale Arbeitsgesellschaft,Denkfabrik Digitale Arbeitsgesellschaft,684111107.0
1232,623,5,12,12421,8077678.69,"Einnahmen aus Vermietung, Verpachtung und Nutzung",Auswärtiges Amt,124210512,Auswärtiges Amt einszweieinszweivierzweieins ,"Auswärtiges Amt einszweieinszweivierzweieins  Einnahmen aus Vermietung, Verpachtung und Nutzung","Einnahmen aus Vermietung, Verpachtung und Nutzung",124210512.0
1233,3340,12,18,51101,8052806.33,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",Bundesministerium für Digitales und Verkehr,511011218,Bundesministerium für Digitales und Verkehr einsachtfünfeinseinsnulleins ,"Bundesministerium für Digitales und Verkehr einsachtfünfeinseinsnulleins  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung","Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511011218.0
1234,3070,12,10,63601,8012850.38,Erstattung der Kosten für Schiffssicherheitsaufgaben des Bundes,Bundesministerium für Digitales und Verkehr,636011210,Bundesministerium für Digitales und Verkehr einsnullsechsdreisechsnulleins ,Bundesministerium für Digitales und Verkehr einsnullsechsdreisechsnulleins  Erstattung der Kosten für Schiffssicherheitsaufgaben des Bundes,Erstattung der Kosten für Schiffssicherheitsaufgaben des Bundes,636011210.0
1235,558,5,4,68711,8000000.0,Förderung der internationalen Museumskooperation,Auswärtiges Amt,687110504,Auswärtiges Amt nullviersechsachtsiebeneinseins ,Auswärtiges Amt nullviersechsachtsiebeneinseins  Förderung der internationalen Museumskooperation,Förderung der internationalen Museumskooperation,687110504.0
