,index,Epl.,Kap.,Tit.,Ist 2019,Zweckbestimmung,ministries,2019 id,id_nlp_help,id_nlp,2019 Zweckbestimmung,id
1566,1948,9,11,43457,4397369.28,Zuführung an die Versorgungsrücklage,Bundesministerium für Wirtschaft und Klimaschutz,091143457,Bundesministerium für Wirtschaft und Klimaschutz einseins vierdreivierfünfsieben ,Bundesministerium für Wirtschaft und Klimaschutz einseins vierdreivierfünfsieben  Zuführung an die Versorgungsrücklage,Zuführung an die Versorgungsrücklage,091143457
1568,4312,16,16,42221,4373981.18,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",161642221,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einssechs vierzweizweizweieins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einssechs vierzweizweizweieins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten",Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,161642221
1569,4504,19,12,42801,4372292.3,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Bundesverfassungsgericht,191242801,Bundesverfassungsgericht einszwei vierzweiachtnulleins ,Bundesverfassungsgericht einszwei vierzweiachtnulleins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,191242801
1570,1825,8,15,42203,4368706.18,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,Bundesministerium der Finanzen,081542203,Bundesministerium der Finanzen einsfünf vierzweizweinulldrei ,Bundesministerium der Finanzen einsfünf vierzweizweinulldrei  Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,081542203
1572,818,6,3,63250,4339525.11,Erstattung von Personal- und Sozialaufwendungen an das Land Schleswig-Holstein,Bundesministerium des Innern und für Heimat,060363250,Bundesministerium des Innern und für Heimat nulldrei sechsdreizweifünfnull ,Bundesministerium des Innern und für Heimat nulldrei sechsdreizweifünfnull  Erstattung von Personal- und Sozialaufwendungen an das Land Schleswig-Holstein,Erstattung von Personal- und Sozialaufwendungen an das Land Schleswig-Holstein,060363250
1574,3627,14,3,53919,4329251.46,Vermischte Verwaltungsausgaben,Bundesministerium der Verteidigung,140353919,Bundesministerium der Verteidigung nulldrei fünfdreineuneinsneun ,Bundesministerium der Verteidigung nulldrei fünfdreineuneinsneun  Vermischte Verwaltungsausgaben,Vermischte Verwaltungsausgaben,140353919
1576,4060,15,16,42709,4324817.61,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Bundesministerium für Gesundheit,151642709,Bundesministerium für Gesundheit einssechs vierzweisiebennullneun ,"Bundesministerium für Gesundheit einssechs vierzweisiebennullneun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",151642709
1577,3521,12,23,42709,4295453.05,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Bundesministerium für Digitales und Verkehr,122342709,Bundesministerium für Digitales und Verkehr zweidrei vierzweisiebennullneun ,"Bundesministerium für Digitales und Verkehr zweidrei vierzweisiebennullneun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",122342709
1578,3957,15,13,42801,4294803.88,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Bundesministerium für Gesundheit,151342801,Bundesministerium für Gesundheit einsdrei vierzweiachtnulleins ,Bundesministerium für Gesundheit einsdrei vierzweiachtnulleins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,151342871
1580,1686,8,2,51701,4287414.13,"Bewirtschaftung der Grundstücke, Gebäude und Räume",Bundesministerium der Finanzen,080251701,Bundesministerium der Finanzen nullzwei fünfeinssiebennulleins ,"Bundesministerium der Finanzen nullzwei fünfeinssiebennulleins  Bewirtschaftung der Grundstücke, Gebäude und Räume","Bewirtschaftung der Grundstücke, Gebäude und Räume",080251701
1581,4361,17,2,68406,4270367.94,Maßnahmen der Integrations- und Migrationsforschung,"Bundesministerium für Familie, Senioren, Frauen und Jugend",170268406,"Bundesministerium für Familie, Senioren, Frauen und Jugend nullzwei sechsachtviernullsechs ","Bundesministerium für Familie, Senioren, Frauen und Jugend nullzwei sechsachtviernullsechs  Maßnahmen der Integrations- und Migrationsforschung",Maßnahmen der Integrations- und Migrationsforschung,170268406
1583,3109,12,10,89172,4261652.15,Investitionen in die Bundesschienenwege,Bundesministerium für Digitales und Verkehr,121089172,Bundesministerium für Digitales und Verkehr einsnull achtneuneinssiebenzwei ,Bundesministerium für Digitales und Verkehr einsnull achtneuneinssiebenzwei  Investitionen in die Bundesschienenwege,Ausgleichszahlungen des Bundes aus Forderungsverkauf,121053401
1584,555,5,4,13101,4258906.46,Erlöse aus dem Verkauf von Liegenschaften im Ausland,Auswärtiges Amt,050413101,Auswärtiges Amt nullvier einsdreieinsnulleins ,Auswärtiges Amt nullvier einsdreieinsnulleins  Erlöse aus dem Verkauf von Liegenschaften im Ausland,,
1585,4235,16,13,53201,4244350.24,Aufträge und Dienstleistungen im Bereich Informationstechnik,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",161353201,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsdrei fünfdreizweinulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsdrei fünfdreizweinulleins  Aufträge und Dienstleistungen im Bereich Informationstechnik",Aufträge und Dienstleistungen im Bereich Informationstechnik,161353201
1586,493,4,55,51701,4237613.79,"Bewirtschaftung der Grundstücke, Gebäude und Räume",Bundeskanzler und Bundeskanzleramt,045551701,Bundeskanzler und Bundeskanzleramt fünffünf fünfeinssiebennulleins ,"Bundeskanzler und Bundeskanzleramt fünffünf fünfeinssiebennulleins  Bewirtschaftung der Grundstücke, Gebäude und Räume","Bewirtschaftung der Grundstücke, Gebäude und Räume",045351701
1587,1829,8,15,51101,4221462.89,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",Bundesministerium der Finanzen,081551101,Bundesministerium der Finanzen einsfünf fünfeinseinsnulleins ,"Bundesministerium der Finanzen einsfünf fünfeinseinsnulleins  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung","Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",081551101
1589,3391,12,19,51101,4217503.31,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",Bundesministerium für Digitales und Verkehr,121951101,Bundesministerium für Digitales und Verkehr einsneun fünfeinseinsnulleins ,"Bundesministerium für Digitales und Verkehr einsneun fünfeinseinsnulleins  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung","Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",121951101
1590,548,5,2,63221,4214419.0,Zweckgebundene Zuweisungen an die Länder für Mitgliedseinrichtungen der Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e. V. (WGL),Auswärtiges Amt,050263221,Auswärtiges Amt nullzwei sechsdreizweizweieins ,Auswärtiges Amt nullzwei sechsdreizweizweieins  Zweckgebundene Zuweisungen an die Länder für Mitgliedseinrichtungen der Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e. V. (WGL),Zweckgebundene Zuweisungen an die Länder für Mitgliedseinrichtungen der Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e. V. (WGL),050263221
1591,4071,15,16,53201,4213387.52,Aufträge und Dienstleistungen im Bereich Informationstechnik,Bundesministerium für Gesundheit,151653201,Bundesministerium für Gesundheit einssechs fünfdreizweinulleins ,Bundesministerium für Gesundheit einssechs fünfdreizweinulleins  Aufträge und Dienstleistungen im Bereich Informationstechnik,Aufträge und Dienstleistungen im Bereich Informationstechnik,151653201
1592,2339,10,11,44101,4209948.16,Beihilfen aufgrund der Beihilfevorschriften,Bundesministerium für Ernährung und Landwirtschaft,101144101,Bundesministerium für Ernährung und Landwirtschaft einseins vierviereinsnulleins ,Bundesministerium für Ernährung und Landwirtschaft einseins vierviereinsnulleins  Beihilfen aufgrund der Beihilfevorschriften,Beihilfen aufgrund der Beihilfevorschriften,101144101
1593,3097,12,10,42739,4207078.12,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Bundesministerium für Digitales und Verkehr,121042739,Bundesministerium für Digitales und Verkehr einsnull vierzweisiebendreineun ,"Bundesministerium für Digitales und Verkehr einsnull vierzweisiebendreineun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",121042739
1594,1517,7,13,51802,4203119.56,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,Bundesministerium der Justiz,071351802,Bundesministerium der Justiz einsdrei fünfeinsachtnullzwei ,Bundesministerium der Justiz einsdrei fünfeinsachtnullzwei  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,071351802
1595,4122,16,1,68704,4192264.11,Export grüner und nachhaltiger (Umwelt-)Infrastruktur,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160168704,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nulleins sechsachtsiebennullvier ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nulleins sechsachtsiebennullvier  Export grüner und nachhaltiger (Umwelt-)Infrastruktur",Export grüner und nachhaltiger (Umwelt-)Infrastruktur,160189202
1596,1540,7,14,42202,4188842.54,Bezüge und Nebenleistungen der beamteten Hilfskräfte,Bundesministerium der Justiz,071442202,Bundesministerium der Justiz einsvier vierzweizweinullzwei ,Bundesministerium der Justiz einsvier vierzweizweinullzwei  Bezüge und Nebenleistungen der beamteten Hilfskräfte,Bezüge und Nebenleistungen der beamteten Hilfskräfte,071442202
1597,4448,17,13,51101,4183744.6,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung","Bundesministerium für Familie, Senioren, Frauen und Jugend",171351101,"Bundesministerium für Familie, Senioren, Frauen und Jugend einsdrei fünfeinseinsnulleins ","Bundesministerium für Familie, Senioren, Frauen und Jugend einsdrei fünfeinseinsnulleins  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung","Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",171351101
1599,4154,16,4,68701,4175350.71,Beiträge an internationale Organisationen,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160468701,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullvier sechsachtsiebennulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullvier sechsachtsiebennulleins  Beiträge an internationale Organisationen",Beiträge an internationale Organisationen,160468701
1600,2439,10,14,71201,4172634.85,Baumaßnahmen von mehr als 2 000 000 € im Einzelfall,Bundesministerium für Ernährung und Landwirtschaft,101471201,Bundesministerium für Ernährung und Landwirtschaft einsvier siebeneinszweinulleins ,Bundesministerium für Ernährung und Landwirtschaft einsvier siebeneinszweinulleins  Baumaßnahmen von mehr als 2 000 000 € im Einzelfall,Baumaßnahmen von mehr als 6 000 000 € im Einzelfall,101771201
1601,2662,11,7,68408,4169026.73,Förderung von Maßnahmen zur Stärkung der gesellschaftlichen Verantwortung von Unternehmen (CSR-Maßnahmen),Bundesministerium für Arbeit und Soziales,110768408,Bundesministerium für Arbeit und Soziales nullsieben sechsachtviernullacht ,Bundesministerium für Arbeit und Soziales nullsieben sechsachtviernullacht  Förderung von Maßnahmen zur Stärkung der gesellschaftlichen Verantwortung von Unternehmen (CSR-Maßnahmen),Förderung von Maßnahmen zur Stärkung der gesellschaftlichen Verantwortung von Unternehmen (CSR-Maßnahmen),110768408
1602,3913,15,12,42709,4143551.68,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Bundesministerium für Gesundheit,151242709,Bundesministerium für Gesundheit einszwei vierzweisiebennullneun ,"Bundesministerium für Gesundheit einszwei vierzweisiebennullneun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",151242709
1603,3700,14,7,53411,4141654.11,"Betrieb Flugplätze und Depots, einschließlich sonstiger Betriebskosten",Bundesministerium der Verteidigung,140753411,Bundesministerium der Verteidigung nullsieben fünfdreiviereinseins ,"Bundesministerium der Verteidigung nullsieben fünfdreiviereinseins  Betrieb Flugplätze und Depots, einschließlich sonstiger Betriebskosten","Betrieb Flugplätze und Depots, einschließlich sonstiger Betriebskosten",140753411
1605,604,5,11,44301,4137974.17,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,Auswärtiges Amt,051144301,Auswärtiges Amt einseins viervierdreinulleins ,Auswärtiges Amt einseins viervierdreinulleins  Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,051144301
1606,462,4,53,81202,4137267.05,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",Bundeskanzler und Bundeskanzleramt,045381202,Bundeskanzler und Bundeskanzleramt fünfdrei achteinszweinullzwei ,"Bundeskanzler und Bundeskanzleramt fünfdrei achteinszweinullzwei  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik","Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",045281202
