,index,Epl.,Kap.,Tit.,Ist 2015,Zweckbestimmung,ministries,2015 id,id_nlp_help,id_nlp,2015 Zweck,id
1469,4151,16,12,42709,4036219.71,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",427091612,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einszweivierzweisiebennullneun ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einszweivierzweisiebennullneun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427091612.0
1470,1353,7,13,42202,4035417.66,Bezüge und Nebenleistungen der beamteten Hilfskräfte,Bundesministerium der Justiz,422020713,Bundesministerium der Justiz einsdreivierzweizweinullzwei ,Bundesministerium der Justiz einsdreivierzweizweinullzwei  Bezüge und Nebenleistungen der beamteten Hilfskräfte,Bezüge und Nebenleistungen der beamteten Hilfskräfte,422020713.0
1471,2158,10,12,51701,4034225.27,"Bewirtschaftung der Grundstücke, Gebäude und Räume",Bundesministerium für Ernährung und Landwirtschaft,517011012,Bundesministerium für Ernährung und Landwirtschaft einszweifünfeinssiebennulleins ,"Bundesministerium für Ernährung und Landwirtschaft einszweifünfeinssiebennulleins  Bewirtschaftung der Grundstücke, Gebäude und Räume","Bewirtschaftung der Grundstücke, Gebäude und Räume",517011012.0
1472,3202,12,14,53255,4032164.83,Ausgaben für Aufträge und Dienstleistungen,Bundesministerium für Digitales und Verkehr,532551214,Bundesministerium für Digitales und Verkehr einsvierfünfdreizweifünffünf ,Bundesministerium für Digitales und Verkehr einsvierfünfdreizweifünffünf  Ausgaben für Aufträge und Dienstleistungen,Ausstattung und Schulung für die Eigensicherung,532051213.0
1475,4381,17,11,44657,4017599.18,Beihilfen aufgrund der Beihilfevorschriften,"Bundesministerium für Familie, Senioren, Frauen und Jugend",446571711,"Bundesministerium für Familie, Senioren, Frauen und Jugend einseinsvierviersechsfünfsieben ","Bundesministerium für Familie, Senioren, Frauen und Jugend einseinsvierviersechsfünfsieben  Beihilfen aufgrund der Beihilfevorschriften",Beihilfen aufgrund der Beihilfevorschriften,446571711.0
1476,358,4,5,42801,4015841.28,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Bundeskanzler und Bundeskanzleramt,428010405,Bundeskanzler und Bundeskanzleramt nullfünfvierzweiachtnulleins ,Bundeskanzler und Bundeskanzleramt nullfünfvierzweiachtnulleins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428010432.0
1477,112,2,1,63403,4013743.71,Zuweisungen an den Versorgungsfonds,Deutscher Bundestag,634030201,Deutscher Bundestag nulleinssechsdreiviernulldrei ,Deutscher Bundestag nulleinssechsdreiviernulldrei  Zuweisungen an den Versorgungsfonds,,
1479,2771,12,3,38101,4003590.94,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,Bundesministerium für Digitales und Verkehr,381011203,Bundesministerium für Digitales und Verkehr nulldreidreiachteinsnulleins ,Bundesministerium für Digitales und Verkehr nulldreidreiachteinsnulleins  Leistungen von Bundesbehörden zur Durchführung von Aufträgen,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,381011220.0
1480,2730,12,2,88201,4000000.0,Zuweisungen für Investitionen,Bundesministerium für Digitales und Verkehr,882011202,Bundesministerium für Digitales und Verkehr nullzweiachtachtzweinulleins ,Bundesministerium für Digitales und Verkehr nullzweiachtachtzweinulleins  Zuweisungen für Investitionen,Einnahmen aus Veröffentlichungen,119011220.0
1481,1325,7,12,53204,3994400.0,Kosten für das Vorhalten von Datenbanken durch die juris GmbH,Bundesministerium der Justiz,532040712,Bundesministerium der Justiz einszweifünfdreizweinullvier ,Bundesministerium der Justiz einszweifünfdreizweinullvier  Kosten für das Vorhalten von Datenbanken durch die juris GmbH,Kosten für das Vorhalten von Datenbanken durch die juris GmbH,532040712.0
1482,3484,14,3,53201,3974155.46,"Betrieb Flugplätze und Depots, einschließlich sonstiger Betriebskosten",Bundesministerium der Verteidigung,532011403,Bundesministerium der Verteidigung nulldreifünfdreizweinulleins ,"Bundesministerium der Verteidigung nulldreifünfdreizweinulleins  Betrieb Flugplätze und Depots, einschließlich sonstiger Betriebskosten","Betrieb Flugplätze und Depots, einschließlich sonstiger Betriebskosten",534111407.0
1483,4484,19,12,42201,3961070.95,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bundesverfassungsgericht,422011912,Bundesverfassungsgericht einszweivierzweizweinulleins ,Bundesverfassungsgericht einszweivierzweizweinulleins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422011912.0
1484,1514,8,2,51701,3960879.85,"Bewirtschaftung der Grundstücke, Gebäude und Räume",Bundesministerium der Finanzen,517010802,Bundesministerium der Finanzen nullzweifünfeinssiebennulleins ,"Bundesministerium der Finanzen nullzweifünfeinssiebennulleins  Bewirtschaftung der Grundstücke, Gebäude und Räume","Bewirtschaftung der Grundstücke, Gebäude und Räume",517010802.0
1485,4015,16,1,53303,3955718.28,Ausgaben zum Betrieb der Umweltprobenbank,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",533031601,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nulleinsfünfdreidreinulldrei ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nulleinsfünfdreidreinulldrei  Ausgaben zum Betrieb der Umweltprobenbank",Betrieb der Umweltprobenbank,533031601.0
1486,3615,14,12,88341,3945700.44,Zuweisungen für Investitionen an Gemeinden und Gemeindeverbände,Bundesministerium der Verteidigung,883411412,Bundesministerium der Verteidigung einszweiachtachtdreiviereins ,Bundesministerium der Verteidigung einszweiachtachtdreiviereins  Zuweisungen für Investitionen an Gemeinden und Gemeindeverbände,Zuweisungen für Investitionen an Gemeinden und Gemeindeverbände,883411408.0
1487,160,2,67,44657,3942316.06,Beihilfen aufgrund der Beihilfevorschriften,Deutscher Bundestag,446570267,Deutscher Bundestag sechssiebenvierviersechsfünfsieben ,Deutscher Bundestag sechssiebenvierviersechsfünfsieben  Beihilfen aufgrund der Beihilfevorschriften,Beihilfen aufgrund der Beihilfevorschriften,446570211.0
1488,691,5,13,54711,3929208.64,Nicht aufteilbare sächliche Verwaltungsausgaben,Auswärtiges Amt,547110513,Auswärtiges Amt einsdreifünfviersiebeneinseins ,Auswärtiges Amt einsdreifünfviersiebeneinseins  Nicht aufteilbare sächliche Verwaltungsausgaben,Nicht aufteilbare sächliche Verwaltungsausgaben,547110513.0
1489,4419,17,13,51802,3920652.36,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,"Bundesministerium für Familie, Senioren, Frauen und Jugend",518021713,"Bundesministerium für Familie, Senioren, Frauen und Jugend einsdreifünfeinsachtnullzwei ","Bundesministerium für Familie, Senioren, Frauen und Jugend einsdreifünfeinsachtnullzwei  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement",Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,518021713.0
1490,3769,15,2,68469,3911291.66,Modellmaßnahmen und Forschungsvorhaben auf dem Gebiet des Drogen- und Suchtmittelmissbrauchs,Bundesministerium für Gesundheit,684691502,Bundesministerium für Gesundheit nullzweisechsachtviersechsneun ,Bundesministerium für Gesundheit nullzweisechsachtviersechsneun  Modellmaßnahmen und Forschungsvorhaben auf dem Gebiet des Drogen- und Suchtmittelmissbrauchs,Modellmaßnahmen und Forschungsvorhaben auf dem Gebiet des Drogen- und Suchtmittelmissbrauchs,684051504.0
1491,3970,15,11,54721,3909841.37,Nicht aufteilbare sächliche Verwaltungsausgaben,Bundesministerium für Gesundheit,547211511,Bundesministerium für Gesundheit einseinsfünfviersiebenzweieins ,Bundesministerium für Gesundheit einseinsfünfviersiebenzweieins  Nicht aufteilbare sächliche Verwaltungsausgaben,Nicht aufteilbare sächliche Verwaltungsausgaben,547111516.0
1492,4105,16,7,17301,3904246.98,Tilgungsbeträge aus Darlehen an Gemeinden zur Förderung kommunaler Vorhaben im Raum Bonn,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",173011607,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsiebeneinssiebendreinulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsiebeneinssiebendreinulleins  Tilgungsbeträge aus Darlehen an Gemeinden zur Förderung kommunaler Vorhaben im Raum Bonn",Dienstreisen,527011614.0
1493,545,5,2,63221,3894000.0,Zweckgebundene Zuweisungen an die Länder für Mitgliedseinrichtungen der Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e. V. (WGL),Auswärtiges Amt,632210502,Auswärtiges Amt nullzweisechsdreizweizweieins ,Auswärtiges Amt nullzweisechsdreizweizweieins  Zweckgebundene Zuweisungen an die Länder für Mitgliedseinrichtungen der Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e. V. (WGL),Zweckgebundene Zuweisungen an die Länder für Mitgliedseinrichtungen der Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e. V. (WGL),632210502.0
1495,3995,15,11,81201,3879942.51,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen",Bundesministerium für Gesundheit,812011511,Bundesministerium für Gesundheit einseinsachteinszweinulleins ,"Bundesministerium für Gesundheit einseinsachteinszweinulleins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812011516.0
1497,3689,14,68,45353,3878354.52,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",Bundesministerium der Verteidigung,453531468,Bundesministerium der Verteidigung sechsachtvierfünfdreifünfdrei ,"Bundesministerium der Verteidigung sechsachtvierfünfdreifünfdrei  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",Einnahmen aus der Durchführung sonstiger Veranstaltungen,382011413.0
1498,326,4,5,89422,3867096.0,Investitionen für nationale Kultureinrichtungen in Ostdeutschland,Bundeskanzler und Bundeskanzleramt,894220405,Bundeskanzler und Bundeskanzleramt nullfünfachtneunvierzweizwei ,Bundeskanzler und Bundeskanzleramt nullfünfachtneunvierzweizwei  Investitionen für nationale Kultureinrichtungen in Ostdeutschland,Investitionen für nationale Kultureinrichtungen in Deutschland,894220452.0
1499,4487,19,12,42801,3866416.6,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Bundesverfassungsgericht,428011912,Bundesverfassungsgericht einszweivierzweiachtnulleins ,Bundesverfassungsgericht einszweivierzweiachtnulleins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428011912.0
1500,3091,12,11,54401,3864472.83,"Forschung, Untersuchungen und Ähnliches",Bundesministerium für Digitales und Verkehr,544011211,Bundesministerium für Digitales und Verkehr einseinsfünfvierviernulleins ,"Bundesministerium für Digitales und Verkehr einseinsfünfvierviernulleins  Forschung, Untersuchungen und Ähnliches","Konferenzen, Tagungen, Messen und Ausstellungen",545011211.0
1501,821,6,11,44301,3857463.8,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,Bundesministerium des Innern und für Heimat,443010611,Bundesministerium des Innern und für Heimat einseinsviervierdreinulleins ,Bundesministerium des Innern und für Heimat einseinsviervierdreinulleins  Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,443010611.0
1502,2044,9,18,81203,3852401.97,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für den technischen Bereich in der Telekommunikation sowie für Verwaltungszwecke",Bundesministerium für Wirtschaft und Klimaschutz,812030918,Bundesministerium für Wirtschaft und Klimaschutz einsachtachteinszweinulldrei ,"Bundesministerium für Wirtschaft und Klimaschutz einsachtachteinszweinulldrei  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für den technischen Bereich in der Telekommunikation sowie für Verwaltungszwecke","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für den technischen Bereich in der Telekommunikation sowie für Verwaltungszwecke",812030918.0
1504,2768,12,3,23203,3834447.04,Erstattung von Bauleitungsausgaben durch Bundesländer und sonstige Dritte,Bundesministerium für Digitales und Verkehr,232031203,Bundesministerium für Digitales und Verkehr nulldreizweidreizweinulldrei ,Bundesministerium für Digitales und Verkehr nulldreizweidreizweinulldrei  Erstattung von Bauleitungsausgaben durch Bundesländer und sonstige Dritte,Erstattung von Bauleitungsausgaben durch Bundesländer und sonstige Dritte,232031218.0
1505,4357,17,3,68412,3814212.08,Förderung von Modellvorhaben zur Stärkung des zivilgesellschaftlichen Engagements und von zentralen Maßnahmen sowie von Organisationen des Ehrenamtes und der Selbsthilfe,"Bundesministerium für Familie, Senioren, Frauen und Jugend",684121703,"Bundesministerium für Familie, Senioren, Frauen und Jugend nulldreisechsachtviereinszwei ","Bundesministerium für Familie, Senioren, Frauen und Jugend nulldreisechsachtviereinszwei  Förderung von Modellvorhaben zur Stärkung des zivilgesellschaftlichen Engagements und von zentralen Maßnahmen sowie von Organisationen des Ehrenamtes und der Selbsthilfe",Förderung von Modellvorhaben zur Stärkung des zivilgesellschaftlichen Engagements und von zentralen Maßnahmen sowie von Organisationen des Ehrenamtes und der Selbsthilfe,684121703.0
1506,241,4,2,54701,3804463.55,Nicht aufteilbare sächliche Verwaltungsausgaben,Bundeskanzler und Bundeskanzleramt,547010402,Bundeskanzler und Bundeskanzleramt nullzweifünfviersiebennulleins ,Bundeskanzler und Bundeskanzleramt nullzweifünfviersiebennulleins  Nicht aufteilbare sächliche Verwaltungsausgaben,Nicht aufteilbare sächliche Verwaltungsausgaben,547010410.0
1507,4633,23,12,42709,3790918.26,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,427092312,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung einszweivierzweisiebennullneun ,"Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung einszweivierzweisiebennullneun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427092312.0
1508,1649,8,14,42811,3788799.26,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Bundesministerium der Finanzen,428110814,Bundesministerium der Finanzen einsviervierzweiachteinseins ,Bundesministerium der Finanzen einsviervierzweiachteinseins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428010716.0
1509,3034,12,10,53562,3788100.65,"Bestandserfassung der Bundesfernstraßen, Koordinierung und Steuerung der Fachinformationssysteme im Straßenwesen",Bundesministerium für Digitales und Verkehr,535621210,Bundesministerium für Digitales und Verkehr einsnullfünfdreifünfsechszwei ,"Bundesministerium für Digitales und Verkehr einsnullfünfdreifünfsechszwei  Bestandserfassung der Bundesfernstraßen, Koordinierung und Steuerung der Fachinformationssysteme im Straßenwesen","Bestandserfassung der Bundesfernstraßen, Koordinierung und Steuerung der Fachinformationssysteme im Straßenwesen",535021201.0
