,index,Epl.,Kap.,Tit.,Ist 2023,Zweckbestimmung,id,id_nlp_help,id_nlp,2012 id,2012 Zweck,Ist 2012,2013 id,2013 Zweck,Ist 2013,2014 id,2014 Zweck,Ist 2014,2015 id,2015 Zweck,Ist 2015,2016 id,2016 Zweck,Ist 2016,2017 id,2017 Zweck,Ist 2017,2018 id,2018 Zweck,Ist 2018,2019 id,2019 Zweck,Ist 2019,2020 id,2020 Zweck,Ist 2020,2021 id,2021 Zweck,Ist 2021,2022 id,2022 Zweck,Ist 2022
778,4391,16,16,42719,486747.35,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427191616,427191616487,"vierzweisiebeneinsneuneinssechseinssechsvierachtsieben  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427191216,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",110585.92,427491216,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",249147.18,427191613,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",1147873.24,427191614,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",33281.0,427191613,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",1687107.1,427191616,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",415832.95,427091614,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",3863747.25,427291616,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",242789.75,427191219,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",1444209.31,427091616,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",1451461.38,427091616,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",1639819.58
779,1713,8,12,53206,486113.06,Kosten der Verpflegung der Lehrgangs- und Seminarteilnehmerinnen und -teilnehmer bei der Bundesfinanzakademie,532060812,532060812486,fünfdreizweinullsechsnullachteinszweivierachtsechs  Kosten der Verpflegung der Lehrgangs- und Seminarteilnehmerinnen und -teilnehmer bei der Bundesfinanzakademie,532010801,Kosten der Verpflegung der Lehrgangs- und Seminarteilnehmerinnen und -teilnehmer bei der Bundesfinanzakademie,831777.12,532060812,Kosten der Verpflegung der Lehrgangs- und Seminarteilnehmerinnen und -teilnehmer bei der Bundesfinanzakademie,677172.76,532060812,Kosten der Verpflegung der Lehrgangs- und Seminarteilnehmerinnen und -teilnehmer bei der Bundesfinanzakademie,509169.82,532060812,Kosten der Verpflegung der Lehrgangs- und Seminarteilnehmerinnen und -teilnehmer bei der Bundesfinanzakademie,569526.72,532060812,Kosten der Verpflegung der Lehrgangs- und Seminarteilnehmerinnen und -teilnehmer bei der Bundesfinanzakademie,535434.06,532060812,Kosten der Verpflegung der Lehrgangs- und Seminarteilnehmerinnen und -teilnehmer bei der Bundesfinanzakademie,557884.42,532060812,Kosten der Verpflegung der Lehrgangs- und Seminarteilnehmerinnen und -teilnehmer bei der Bundesfinanzakademie,602330.93,532060812,Kosten der Verpflegung der Lehrgangs- und Seminarteilnehmerinnen und -teilnehmer bei der Bundesfinanzakademie,627993.42,532060812,Kosten der Verpflegung der Lehrgangs- und Seminarteilnehmerinnen und -teilnehmer bei der Bundesfinanzakademie,212694.93,532060812,Kosten der Verpflegung der Lehrgangs- und Seminarteilnehmerinnen und -teilnehmer bei der Bundesfinanzakademie,25811.21,532060812,Kosten der Verpflegung der Lehrgangs- und Seminarteilnehmerinnen und -teilnehmer bei der Bundesfinanzakademie,230455.85
780,3833,14,13,53101,483340.72,Beratungsleistungen zur Optimierung der Bundeswehr,531011413,531011413483,fünfdreieinsnulleinseinsviereinsdreivierachtdrei  Beratungsleistungen zur Optimierung der Bundeswehr,531011404,Beratungsleistungen zur Optimierung der Bundeswehr,13722960.33,531011404,Beratungsleistungen zur Optimierung der Bundeswehr,14000000.0,531011404,Beratungsleistungen zur Optimierung der Bundeswehr,14123207.03,531011404,Beratungsleistungen zur Optimierung der Bundeswehr,16381653.06,531011413,Beratungsleistungen zur Optimierung der Bundeswehr,19127418.31,531011413,Beratungsleistungen zur Optimierung der Bundeswehr,22392219.88,531011413,Beratungsleistungen zur Optimierung der Bundeswehr,29012585.9,531011413,Beratungsleistungen zur Optimierung der Bundeswehr,26676618.49,531011413,Beratungsleistungen zur Optimierung der Bundeswehr,27418724.17,531011413,Beratungsleistungen zur Optimierung der Bundeswehr,4483178.9,531011413,Beratungsleistungen zur Optimierung der Bundeswehr,2077217.06
781,3070,12,10,67102,480000.0,"Kostenerstattung an die Berufsbildungsstelle Seeschifffahrt e. V., Bremen",671021210,671021210480,"sechssiebeneinsnullzweieinszweieinsnullvierachtnull  Kostenerstattung an die Berufsbildungsstelle Seeschifffahrt e. V., Bremen",671021202,"Kostenerstattung an die Berufsbildungsstelle Seeschifffahrt e. V., Bremen",381990.0,671021202,"Kostenerstattung an die Berufsbildungsstelle Seeschifffahrt e. V., Bremen",396000.0,671021202,"Kostenerstattung an die Berufsbildungsstelle Seeschifffahrt e. V., Bremen",409998.0,671021202,"Kostenerstattung an die Berufsbildungsstelle Seeschifffahrt e. V., Bremen",409998.0,671021210,"Kostenerstattung an die Berufsbildungsstelle Seeschifffahrt e. V., Bremen",414996.0,671021210,"Kostenerstattung an die Berufsbildungsstelle Seeschifffahrt e. V., Bremen",420000.0,671021210,"Kostenerstattung an die Berufsbildungsstelle Seeschifffahrt e. V., Bremen",420000.0,671021210,"Kostenerstattung an die Berufsbildungsstelle Seeschifffahrt e. V., Bremen",450000.0,671021210,"Kostenerstattung an die Berufsbildungsstelle Seeschifffahrt e. V., Bremen",450000.0,671021210,"Kostenerstattung an die Berufsbildungsstelle Seeschifffahrt e. V., Bremen",459996.0,671021210,"Kostenerstattung an die Berufsbildungsstelle Seeschifffahrt e. V., Bremen",465000.0
782,212,3,12,53999,479756.51,Vermischte Verwaltungsausgaben,539990312,539990312480,fünfdreineunneunneunnulldreieinszweivierachtnull  Vermischte Verwaltungsausgaben,539990403,Vermischte Verwaltungsausgaben,199515.88,539990912,Vermischte Verwaltungsausgaben,463006.05,539991402,Vermischte Verwaltungsausgaben,2390238.88,539991402,Vermischte Verwaltungsausgaben,2358519.79,539992312,Vermischte Verwaltungsausgaben,487640.05,539990432,Vermischte Verwaltungsausgaben,299745.46,539990912,Vermischte Verwaltungsausgaben,742839.68,539990312,Vermischte Verwaltungsausgaben,468002.78,539990432,Vermischte Verwaltungsausgaben,334303.55,539990312,Vermischte Verwaltungsausgaben,425289.7,539990312,Vermischte Verwaltungsausgaben,258148.99
783,2528,10,16,81101,479364.79,Erwerb von Fahrzeugen,811011016,811011016479,achteinseinsnulleinseinsnulleinssechsviersiebenneun  Erwerb von Fahrzeugen,811013001,Erwerb von Fahrzeugen,445964.85,811010912,Erwerb von Fahrzeugen,428354.78,811011404,Erwerb von Fahrzeugen,1576452.02,811010408,Erwerb von Fahrzeugen,662813.04,811110610,Erwerb von Fahrzeugen,19649100.73,811011016,Erwerb von Fahrzeugen,475839.12,811710915,Erwerb von Fahrzeugen,53967.33,811011413,Erwerb von Fahrzeugen,1648902.62,811011012,Erwerb von Fahrzeugen,147631.08,811011413,Erwerb von Fahrzeugen,1400870.84,811011713,Erwerb von Fahrzeugen,94133.33
784,108,2,12,42203,478148.72,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,422030212,422030212478,vierzweizweinulldreinullzweieinszweiviersiebenacht  Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,422031214,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,317119.92,422031214,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,229418.88,422031214,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,321075.89,422031617,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,249005.88,422030212,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,617956.26,422031215,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,71442.98,422030621,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,234651.56,422030621,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,287657.94,422030212,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,263530.87,422030453,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,215238.08,422031217,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,920740.75
785,2389,10,12,53999,478016.01,Vermischte Verwaltungsausgaben,539991012,539991012478,fünfdreineunneunneuneinsnulleinszweiviersiebenacht  Vermischte Verwaltungsausgaben,539991404,Vermischte Verwaltungsausgaben,17271418.99,539991018,Vermischte Verwaltungsausgaben,642720.17,539991404,Vermischte Verwaltungsausgaben,20108631.54,539990407,Vermischte Verwaltungsausgaben,1780.79,539991114,Vermischte Verwaltungsausgaben,40828.51,539991012,Vermischte Verwaltungsausgaben,446692.66,539991912,Vermischte Verwaltungsausgaben,247543.5,539391201,Vermischte Verwaltungsausgaben,39935.52,539991114,Vermischte Verwaltungsausgaben,20133.23,539991012,Vermischte Verwaltungsausgaben,400053.93,539091228,Vermischte Verwaltungsausgaben,53759.7
786,3079,12,10,68611,478000.0,Verkehrswissenschaftliche Einrichtungen,686111210,686111210478,sechsachtsechseinseinseinszweieinsnullviersiebenacht  Verkehrswissenschaftliche Einrichtungen,686111202,Verkehrswissenschaftliche Einrichtungen,478000.0,686111202,Verkehrswissenschaftliche Einrichtungen,478000.0,686111202,Verkehrswissenschaftliche Einrichtungen,478000.0,686111202,Verkehrswissenschaftliche Einrichtungen,478000.0,686111210,Verkehrswissenschaftliche Einrichtungen,478000.0,686111210,Verkehrswissenschaftliche Einrichtungen,478000.0,686111210,Verkehrswissenschaftliche Einrichtungen,478000.0,686111210,Verkehrswissenschaftliche Einrichtungen,478000.0,686111210,Verkehrswissenschaftliche Einrichtungen,478000.0,686111210,Verkehrswissenschaftliche Einrichtungen,478000.0,686111210,Verkehrswissenschaftliche Einrichtungen,478000.0
787,3274,12,17,11201,476213.33,"Geldstrafen, Geldbußen und Gerichtskosten",112011217,112011217476,"einseinszweinulleinseinszweieinssiebenviersiebensechs  Geldstrafen, Geldbußen und Gerichtskosten",112111216,"Geldstrafen, Geldbußen und Gerichtskosten",84118.0,112011216,"Geldstrafen, Geldbußen und Gerichtskosten",79337.95,112011614,"Geldstrafen, Geldbußen und Gerichtskosten",28131.66,112011216,"Geldstrafen, Geldbußen und Gerichtskosten",170653.61,112011213,"Geldstrafen, Geldbußen und Gerichtskosten",14716390.73,112011217,"Geldstrafen, Geldbußen und Gerichtskosten",110251.94,112011613,"Geldstrafen, Geldbußen und Gerichtskosten",586590.22,112011218,"Geldstrafen, Geldbußen und Gerichtskosten",715344.42,112011218,"Geldstrafen, Geldbußen und Gerichtskosten",646389.48,112011701,"Geldstrafen, Geldbußen und Gerichtskosten",41764.6,112010815,"Geldstrafen, Geldbußen und Gerichtskosten",3645784.97
788,158,2,15,41101,475387.75,Entschädigung nach § 9 Europaabgeordnetengesetz,411010215,411010215475,viereinseinsnulleinsnullzweieinsfünfviersiebenfünf  Entschädigung nach § 9 Europaabgeordnetengesetz,411010205,Entschädigung nach § 9 Europaabgeordnetengesetz,893473.74,411010205,Entschädigung nach § 9 Europaabgeordnetengesetz,927974.04,411010205,Entschädigung nach § 9 Europaabgeordnetengesetz,822561.33,411010205,Entschädigung nach § 9 Europaabgeordnetengesetz,699292.68,411010215,Entschädigung nach § 9 Europaabgeordnetengesetz,708168.8,411010215,Entschädigung nach § 9 Europaabgeordnetengesetz,631625.36,411010215,Entschädigung nach § 9 Europaabgeordnetengesetz,627774.24,411010215,Entschädigung nach § 9 Europaabgeordnetengesetz,572784.32,411010215,Entschädigung nach § 9 Europaabgeordnetengesetz,482680.32,411130215,Entschädigung nach § 9 Europaabgeordnetengesetz,15354.84,411010215,Entschädigung nach § 9 Europaabgeordnetengesetz,452086.47
789,3735,14,8,26601,474755.54,Verwaltungszuschlag im Zusammenhang mit der Verwaltung des NATO-Truppenübungsplatzes Bergen,266011408,266011408475,zweisechssechsnulleinseinsviernullachtviersiebenfünf  Verwaltungszuschlag im Zusammenhang mit der Verwaltung des NATO-Truppenübungsplatzes Bergen,266011412,Verwaltungszuschlag im Zusammenhang mit der Verwaltung des NATO-Truppenübungsplatzes Bergen,357382.55,266011412,Verwaltungszuschlag im Zusammenhang mit der Verwaltung des NATO-Truppenübungsplatzes Bergen,404596.32,266011412,Verwaltungszuschlag im Zusammenhang mit der Verwaltung des NATO-Truppenübungsplatzes Bergen,462466.37,266011412,Verwaltungszuschlag im Zusammenhang mit der Verwaltung des NATO-Truppenübungsplatzes Bergen,418984.44,266011408,Verwaltungszuschlag im Zusammenhang mit der Verwaltung des NATO-Truppenübungsplatzes Bergen,476440.85,266011408,Verwaltungszuschlag im Zusammenhang mit der Verwaltung des NATO-Truppenübungsplatzes Bergen,387428.6,266011408,Verwaltungszuschlag im Zusammenhang mit der Verwaltung des NATO-Truppenübungsplatzes Bergen,442997.93,266011408,Verwaltungszuschlag im Zusammenhang mit der Verwaltung des NATO-Truppenübungsplatzes Bergen,411364.18,266011408,Verwaltungszuschlag im Zusammenhang mit der Verwaltung des NATO-Truppenübungsplatzes Bergen,405702.02,266011408,Verwaltungszuschlag im Zusammenhang mit der Verwaltung des NATO-Truppenübungsplatzes Bergen,351474.74,266011408,Verwaltungszuschlag im Zusammenhang mit der Verwaltung des NATO-Truppenübungsplatzes Bergen,445126.82
790,2663,11,6,68621,473186.48,Verwendung von Zuschüssen des Europäischen Fonds für die Anpassung an die Globalisierung,686211106,686211106473,sechsachtsechszweieinseinseinsnullsechsviersiebendrei  Verwendung von Zuschüssen des Europäischen Fonds für die Anpassung an die Globalisierung,686211102,Verwendung von Zuschüssen des Europäischen Fonds für die Anpassung an die Globalisierung,8452398.7,686211102,Verwendung von Zuschüssen des Europäischen Fonds für die Anpassung an die Globalisierung,7252883.56,686211106,Verwendung von Zuschüssen des Europäischen Fonds für die Anpassung an die Globalisierung,3981211.38,272011106,Verwendung von Zuschüssen des Europäischen Fonds für die Anpassung an die Globalisierung,8053383.0,686211106,Verwendung von Zuschüssen des Europäischen Fonds für die Anpassung an die Globalisierung,4003471.4,686211106,Verwendung von Zuschüssen des Europäischen Fonds für die Anpassung an die Globalisierung,816609.52,686211106,Verwendung von Zuschüssen des Europäischen Fonds für die Anpassung an die Globalisierung,3913118.8,686211106,Verwendung von Zuschüssen des Europäischen Fonds für die Anpassung an die Globalisierung,302677.68,686211106,Verwendung von Zuschüssen des Europäischen Fonds für die Anpassung an die Globalisierung,13304.74,686211106,Verwendung von Zuschüssen des Europäischen Fonds für die Anpassung an die Globalisierung,1575118.86,686211106,Verwendung von Zuschüssen des Europäischen Fonds für die Anpassung an die Globalisierung,234923.46
791,1541,7,16,42202,472206.38,Bezüge und Nebenleistungen der beamteten Hilfskräfte,422020716,422020716472,vierzweizweinullzweinullsiebeneinssechsviersiebenzwei  Bezüge und Nebenleistungen der beamteten Hilfskräfte,422020601,Bezüge und Nebenleistungen der beamteten Hilfskräfte,1490237.7,422021404,Bezüge und Nebenleistungen der beamteten Hilfskräfte,3862439.29,422220512,Bezüge und Nebenleistungen der beamteten Hilfskräfte,40465526.89,422021404,Bezüge und Nebenleistungen der beamteten Hilfskräfte,4685438.55,422020714,Bezüge und Nebenleistungen der beamteten Hilfskräfte,2426332.69,422020714,Bezüge und Nebenleistungen der beamteten Hilfskräfte,3261826.5,422020718,Bezüge und Nebenleistungen der beamteten Hilfskräfte,2481601.98,422020718,Bezüge und Nebenleistungen der beamteten Hilfskräfte,2675664.98,422020813,Bezüge und Nebenleistungen der beamteten Hilfskräfte,1474958.73,422020716,Bezüge und Nebenleistungen der beamteten Hilfskräfte,681798.79,422020413,Bezüge und Nebenleistungen der beamteten Hilfskräfte,20326.99
792,1557,7,17,42202,470899.74,Bezüge und Nebenleistungen der beamteten Hilfskräfte,422020717,422020717471,vierzweizweinullzweinullsiebeneinssiebenviersiebeneins  Bezüge und Nebenleistungen der beamteten Hilfskräfte,422021404,Bezüge und Nebenleistungen der beamteten Hilfskräfte,3742728.55,422021104,Bezüge und Nebenleistungen der beamteten Hilfskräfte,106772.55,422020716,Bezüge und Nebenleistungen der beamteten Hilfskräfte,757231.98,422020717,Bezüge und Nebenleistungen der beamteten Hilfskräfte,317589.88,422020716,Bezüge und Nebenleistungen der beamteten Hilfskräfte,742880.51,422020713,Bezüge und Nebenleistungen der beamteten Hilfskräfte,4716449.75,422020717,Bezüge und Nebenleistungen der beamteten Hilfskräfte,173527.49,422020714,Bezüge und Nebenleistungen der beamteten Hilfskräfte,4188842.54,422020714,Bezüge und Nebenleistungen der beamteten Hilfskräfte,3714261.87,422020714,Bezüge und Nebenleistungen der beamteten Hilfskräfte,3471742.0,422020714,Bezüge und Nebenleistungen der beamteten Hilfskräfte,4153899.41
